Name,Speech,verse_number,inferred_verse_number,lemmata
Ὀρέστης,ὦ σῶμ᾽ ἀτίμως κἀθέως ἐφθαρμένον.,,1181.0,ὦ σῶμ ἄτιμος ἄθεος φθείρω
Ἠλέκτρα,"οὔτοι ποτ᾽ ἄλλην ἢ 'μὲ δυσφημεῖς, ξένε.",,1182.0,οὔτοι ποτ ἄλλος ἤ ἐγώ δυσφημέω ξένος
Ὀρέστης,"φεῦ τῆς ἀνύμφου δυσμόρου τε σῆς τροφῆς,",,1183.0,φεῦ ὁ ἄνυμφος δύσμορος τε σός τροφή
Ἠλέκτρα,"τί δή ποτ᾽, ὦ ξέν᾽, ὧδ᾽ ἐπισκοπῶν στένεις;",,1184.0,τίς δή ποτ ὦ ξέν ὧδ ἐπισκοπέω στένω
Ὀρέστης,ὡς οὐκ ἄρ᾽ ᾔδη τῶν ἐμῶν οὐδὲν κακῶν.,1185.0,1185.0,ὡς οὐ ἄρα οἶδα ὁ ἐμός οὐδείς κακός
Ἠλέκτρα,ἐν τῷ διέγνως τοῦτο τῶν εἰρημένων;,,1186.0,ἐν ὁ διαγιγνώσκω οὗτος ὁ ἐρῶ
Ὀρέστης,ὁρῶν σε πολλοῖς ἐμπρέπουσαν ἄλγεσιν.,,1187.0,ὁράω σύ πολύς ἐμπρέπω ἄλγος
Ἠλέκτρα,καὶ μὴν ὁρᾷς γε παῦρα τῶν ἐμῶν κακῶν.,,1188.0,καί μήν ὁράω γε παῦρος ὁ ἐμός κακός
Ὀρέστης,καὶ πῶς γένοιτ᾽ ἂν τῶνδ᾽ ἔτ᾽ ἐχθίω βλέπειν;,,1189.0,καί πῶς γένοιτ ἄν τῶνδ ἔτ ἐχθίων βλέπω
Ἠλέκτρα,ὁθούνεκ᾽ εἰμὶ τοῖς φονεῦσι σύντροφος,1190.0,1190.0,ὁθούνεκα εἰμί ὁ φονεύς σύντροφος
Ὀρέστης,τοῖς τοῦ; πόθεν τοῦτ᾽ ἐξεσήμηνας κακόν;,,1191.0,ὁ ὁ πόθεν τοῦτ ἐκσημαίνω κακός
Ἠλέκτρα,τοῖς πατρός: εἶτα τοῖσδε δουλεύω βίᾳ.,,1192.0,ὁ πατήρ εἶτα ὅδε δουλεύω βία
Ὀρέστης,τίς γάρ σ᾽ ἀνάγκῃ τῇδε προτρέπει βροτῶν;,,1193.0,τις γάρ σ ἀνάγκη ὅδε προτρέπω βροτός
Ἠλέκτρα,"μήτηρ καλεῖται, μητρὶ δ᾽ οὐδὲν ἐξισοῖ.",,1194.0,μήτηρ καλέω μήτηρ δ οὐδείς ἐξισόω
Ὀρέστης,τί δρῶσα; πότερα χερσὶν ἢ λύμῃ βίου;,1195.0,1195.0,τίς δράω πότερος χείρ ἤ λύμη βίος
Ἠλέκτρα,καὶ χερσὶ καὶ λύμαισι καὶ πᾶσιν κακοῖς.,,1196.0,καί χείρ καί λύμη καί πᾶς κακός
Ὀρέστης,οὐδ᾽ οὑπαρήξων οὐδ᾽ ὁ κωλύσων πάρα;,,1197.0,οὐδ ἐπαρήγω οὐδ ὁ κωλύω παρά
Ἠλέκτρα,οὐ δῆθ᾽.  ὃς ἦν γάρ μοι σὺ προὔθηκας σποδόν.,,1198.0,οὐ δῆθ  ὅς εἰμί γάρ ἐγώ σύ προθέω σποδός
Ὀρέστης,"ὦ δύσποτμ᾽, ὡς ὁρῶν σ᾽ ἐποικτίρω πάλαι.",,1199.0,ὦ δύσποτμ ὡς ὁράω σ ἐποικτείρω πάλαι
Ἠλέκτρα,μόνος βροτῶν νυν ἴσθ᾽ ἐποικτίρας ποτέ.,1200.0,1200.0,μόνος βροτός νῦν εἰμί ἐποικτείρω ποτέ
Ὀρέστης,μόνος γὰρ ἥκω τοῖς ἴσοις ἀλγῶν κακοῖς.,,1201.0,μόνος γάρ ἵημι ὁ ἴσος ἀλγέω κακός
Ἠλέκτρα,οὐ δή ποθ᾽ ἡμῖν ξυγγενὴς ἥκεις ποθέν;,,1202.0,οὐ δή ποθ ἐγώ συγγενής ἥκω ποθεν
Ὀρέστης,"ἐγὼ φράσαιμ᾽ ἄν, εἰ τὸ τῶνδ᾽ εὔνουν πάρα.",,1203.0,ἐγώ φράσαιμ ἀνά εἰ ὁ τῶνδ εὔνους παρά
Ἠλέκτρα,"ἀλλ᾽ ἐστὶν εὔνουν, ὥστε πρὸς πιστὰς ἐρεῖς.",,1204.0,ἀλλ εἰμί εὔνους ὥστε πρός πιστός ἐρῶ
Ὀρέστης,"μέθες τόδ᾽ ἄγγος νῦν, ὅπως τὸ πᾶν μάθῃς.",1205.0,1205.0,μεθίημι τόδ ἄγγος νῦν ὅπως ὁ πᾶς μανθάνω
Ἠλέκτρα,"μὴ δῆτα πρὸς θεῶν τοῦτό μ᾽ ἐργάσῃ, ξένε.",,1206.0,μή δῆτα πρός θεός οὗτος μ ἐργάζομαι ξένος
Ὀρέστης,πείθου λέγοντι κοὐχ ἁμαρτήσει ποτέ.,,1207.0,πείθω λέγω οὐ ἁμαρτάνω ποτέ
Ἠλέκτρα,"μή, πρὸς γενείου, μὴ 'ξέλῃ τὰ φίλτατα.",,1208.0,μή πρός γένειον μή ξέλῃ ὁ φίλτατος
Ὀρέστης,οὔ φημ᾽ ἐάσειν.,,1209.0,οὐ φημ ἐάω
Ἠλέκτρα,"ὦ τάλαιν᾽ ἐγὼ σέθεν,",,1210.0,ὦ τάλαιν ἐγώ σύ
Ἠλέκτρα,"Ὀρέστα, τῆς σῆς εἰ στερήσομαι ταφῆς.",1210.0,1210.5,Ὀρέστης ὁ σός εἰ στερέω ταφή
Ὀρέστης,εὔφημα φώνει: πρὸς δίκης γὰρ οὐ στένεις.,,1211.0,εὔφημος φωνέω πρός δίκη γάρ οὐ στένω
Ἠλέκτρα,πῶς τὸν θανόντ᾽ ἀδελφὸν οὐ δίκῃ στένω;,,1212.0,πῶς ὁ θανόντ ἀδελφός οὐ δίκη στένω
Ὀρέστης,οὔ σοι προσήκει τήνδε προσφωνεῖν φάτιν.,,1213.0,οὐ σύ προσήκω ὅδε προσφωνέω φάτις
Ἠλέκτρα,οὕτως ἄτιμός εἰμι τοῦ τεθνηκότος;,,1214.0,οὕτως ἄτιμος εἰμί ὁ θνήσκω
Ὀρέστης,ἄτιμος οὐδενὸς σύ: τοῦτο δ᾽ οὐχὶ σόν.,1215.0,1215.0,ἄτιμος οὐδείς σύ οὗτος δ οὐ σός
Ἠλέκτρα,εἴπερ γ᾽ Ὀρέστου σῶμα βαστάζω τόδε;,,1216.0,εἴπερ γε Ὀρέστης σῶμα βαστάζω ὅδε
Ὀρέστης,"ἀλλ᾽ οὐκ Ὀρέστου, πλὴν λόγῳ γ᾽ ἠσκημένον.",,1217.0,ἀλλ οὐ Ὀρέστης πλήν λόγος γε ἀσκέω
Ἠλέκτρα,ποῦ δ᾽ ἔστ᾽ ἐκείνου τοῦ ταλαιπώρου τάφος;,,1218.0,ποῦ δ εἰμί ἐκεῖνος ὁ ταλαίπωρος τάφος
Ὀρέστης,οὐκ ἔστι: τοῦ γὰρ ζῶντος οὐκ ἔστιν τάφος.,,1219.0,οὐ εἰμί ὁ γάρ ζάω οὐ εἰμί τάφος
Ἠλέκτρα,"πῶς εἶπας, ὦ παῖ;",,1220.0,πῶς εἶπον ὦ παῖς
Ὀρέστης,ψεῦδος οὐδὲν ὧν λέγω.,,1221.0,ψεῦδος οὐδείς ὅς λέγω
Ἠλέκτρα,ἦ ζῇ γὰρ ἁνήρ;,,1222.0,εἰμί ζάω γάρ ἀνήρ
Ὀρέστης,εἴπερ ἔμψυχός γ᾽ ἐγώ.,,1223.0,εἴπερ ἔμψυχος γε ἐγώ
Ἠλέκτρα,ἦ γὰρ σὺ κεῖνος;,,1224.0,εἰμί γάρ σύ ἐκεῖνος
Ὀρέστης,τήνδε προσβλέψασά μου,,1225.0,ὅδε προσβλέπω ἐγώ
Ὀρέστης,σφραγῖδα πατρὸς ἔκμαθ᾽ εἰ σαφῆ λέγω.,,1226.0,σφραγίς πατήρ ἔκμαθ εἰ σαφής λέγω
Ἠλέκτρα,ὦ φίλτατον φῶς.,,1227.0,ὦ φίλος φάος
Ὀρέστης,"φίλτατον, συμμαρτυρῶ.",,1228.0,φίλος συμμαρτυρέω
Ἠλέκτρα,"ὦ φθέγμ᾽, ἀφίκου;",,1229.0,ὦ φθέγμ ἀφικνέομαι
Ὀρέστης,"μηκέτ᾽ ἄλλοθεν πύθῃ,",,1230.0,μηκέτ ἄλλοθεν πύθω
Ἠλέκτρα,ἔχω σε χερσίν;,,1231.0,ἔχω σύ χείρ
Ὀρέστης,ὡς τὰ λοίπ᾽ ἔχοις ἀεί.,,1232.0,ὡς ὁ λοίπ ἔχω ἀεί
Ἠλέκτρα,"ὦ φίλταται γυναῖκες, ὦ πολίτιδες,",,1233.0,ὦ φίλτατος γυνή ὦ πολῖτις
Ἠλέκτρα,"ὁρᾶτ᾽ Ὀρέστην τόνδε, μηχαναῖσι μὲν",,1234.0,ὁρᾶτ Ὀρέστης ὅδε μηχανή μέν
Ἠλέκτρα,"θανόντα, νῦν δὲ μηχαναῖς σεσωσμένον.",,1235.0,θνήσκω νῦν δέ μηχανή σώζω
Χορός,"ὁρῶμεν, ὦ παῖ, κἀπὶ συμφοραῖσί μοι",1230.0,1230.5,ὁράω ὦ παῖς ἐπί συμφορά ἐγώ
Χορός,γεγηθὸς ἕρπει δάκρυον ὀμμάτων ἄπο.,,1231.5,γηθέω ἕρπω δάκρυον ὄμμα ἀπό
Ἠλέκτρα,"ἰὼ γοναί,",,1232.5,ἰώ γονή
Ἠλέκτρα,"γοναὶ σωμάτων ἐμοὶ φιλτάτων,",,1233.5,γοναὶ σῶμα ἐγώ φίλτατος
Ἠλέκτρα,"ἐμόλετ᾽ ἀρτίως,",,1234.5,ἐμόλετ ἄρτιος
Ἠλέκτρα,"ἐφηύρετ᾽, ἤλθετ᾽, εἴδεθ᾽ οὓς ἐχρῄζετε.",1235.0,1235.5,ἐφηύρετ ἤλθετ εἴδεθ ὅς χρῄζω
Ὀρέστης,πάρεσμεν: ἀλλὰ σῖγ᾽ ἔχουσα πρόσμενε.,,1236.0,πάρειμι ἀλλά σῖγ ἔχω προσμένω
Ἠλέκτρα,τί δ᾽ ἔστιν;,,1237.0,τίς δ εἰμί
Ὀρέστης,"σιγᾶν ἄμεινον, μή τις ἔνδοθεν κλύῃ.",,1238.0,σιγάω ἀμείνων μή τις ἔνδοθεν κλύω
Ἠλέκτρα,"ἀλλ᾽ οὐ μὰ τὴν ἄδμητον αἰὲν Ἄρτεμιν,",,1239.0,ἀλλ οὐ μά ὁ ἄδμητος ἀεί Ἄρτεμις
Ἠλέκτρα,"τόδε μὲν οὔ ποτ᾽ ἀξιώσω τρέσαι,",1240.0,1240.0,ὅδε μέν οὐ ποτ ἀξιόω τρέω
Ἠλέκτρα,περισσὸν ἄχθος ἔνδον,,1241.0,περισσός ἄχθος ἔνδον
Ἠλέκτρα,γυναικῶν ὂν αἰεί.,,1242.0,γυνή εἰμί ἀεί
Ὀρέστης,ὅρα γε μὲν δὴ κἀν γυναιξὶν ὡς Ἄρης,,1243.0,ὁράω γε μέν δή ἐν γυνή ὡς Ἄρης
Ὀρέστης,ἔνεστιν: εὖ δ᾽ ἔξοισθα πειραθεῖσά που.,,1244.0,ἔνειμι εὖ δ ἔξοιδα πειράω πού
Ἠλέκτρα,"ὀτοτοτοτοῖ τοτοῖ,",1245.0,1245.0,ὀτοτοῖ ὀτοτοῖ
Ἠλέκτρα,"ἀνέφελον ἐνέβαλες οὔ ποτε καταλύσιμον,",,1246.0,ἀνέφελος ἐμβάλλω οὐ ποτέ καταλύσιμος
Ἠλέκτρα,οὐδέ ποτε λησόμενον ἁμέτερον,,1247.0,οὐδέ ποτέ λανθάνω ἡμέτερος
Ἠλέκτρα,οἷον ἔφυ κακόν.,1250.0,1250.0,οἷος φύω κακός
Ὀρέστης,"ἔξοιδα, παῖ, ταῦτ᾽: ἀλλ᾽ ὅταν παρουσία",,1251.0,ἔξοιδα παῖς ταῦτ ἀλλ ὅταν παρουσία
Ὀρέστης,"φράζῃ, τότ᾽ ἔργων τῶνδε μεμνῆσθαι χρεών.",,1252.0,φράζω τότ ἔργον ὅδε μιμνήσκω χρεών
Ἠλέκτρα,"ὁ πᾶς ἐμοί,",,1253.0,ὁ πᾶς ἐγώ
Ἠλέκτρα,ὁ πᾶς ἂν πρέποι παρὼν ἐννέπειν,,1254.0,ὁ πᾶς ἄν πρέπω πάρειμι ἐνέπω
Ἠλέκτρα,τάδε δίκᾳ χρόνος:,1255.0,1255.0,ὅδε δίκη χρόνος
Ἠλέκτρα,μόλις γὰρ ἔσχον νῦν ἐλεύθερον στόμα.,,1256.0,μόλις γάρ ἔχω νῦν ἐλεύθερος στόμα
Ὀρέστης,ξύμφημι κἀγώ: τοιγαροῦν σῴζου τόδε.,,1257.0,σύμφημι ἐγώ τοιγάρ σώζω ὅδε
Ἠλέκτρα,τί δρῶσα;,,1258.0,τίς δράω
Ὀρέστης,οὗ μή 'στι καιρὸς μὴ μακρὰν βούλου λέγειν.,,1259.0,ἵημι μή εἰμί καιρός μή μακράν βούλομαι λέγω
Ἠλέκτρα,τίς οὖν ἂν ἀξίαν γε σοῦ πεφηνότος,1260.0,1260.0,τις οὖν ἄν ἄξιος γε σύ φαίνω
Ἠλέκτρα,μεταβάλοιτ᾽ ἂν ὧδε σιγὰν λόγων;,,1261.0,μεταβάλοιτ ἄν ὧδε σιγή λόγος
Ἠλέκτρα,ἐπεί σε νῦν ἀφράστως,,1262.0,ἐπεί σύ νῦν ἄφραστος
Ἠλέκτρα,ἀέλπτως τ᾽ ἐσεῖδον.,,1263.0,ἄελπτος τ εἰσοράω
Ὀρέστης,"τότ᾽ εἶδες, εὖτε θεοί μ᾽ ἐπώτρυναν μολεῖν",,1264.0,τότ εἶδον εὖτε θεός μ ἐποτρύνω βλώσκω
Ὀρέστης,<,,1265.0,
Ὀρέστης,*>,,1266.0,
Ἠλέκτρα,ἔφρασας ὑπερτέραν,1265.0,1265.5,φράζω ὑπέρ
Ἠλέκτρα,"τᾶς πάρος ἔτι χάριτος, εἴ σε θεὸς ἐπόρισεν",,1266.5,ὁ πάρος ἔτι χάρις εἰ σύ θεός πορίζω
Ἠλέκτρα,ἁμέτερα πρὸς μέλαθρα: δαιμόνιον,,1267.0,ἡμέτερος πρός μέλαθρον δαιμόνιον
Ἠλέκτρα,αὐτὸ τίθημ᾽ ἐγώ.,1270.0,1270.0,αὐτός τίθημ ἐγώ
Ὀρέστης,"τὰ μέν σ᾽ ὀκνῶ χαίρουσαν εἰργαθεῖν, τὰ δὲ",,1271.0,ὁ μέν σ ὀκνέω χαίρω ἐργαθεῖν ὁ δέ
Ὀρέστης,δέδοικα λίαν ἡδονῇ νικωμένην.,,1272.0,δείδω λίαν ἡδονή νικάω
Ἠλέκτρα,ἰὼ χρόνῳ μακρῷ φιλτάταν ὁδὸν,,1273.0,ἰώ χρόνος μακρός φίλος ὁδός
Ἠλέκτρα,"ἐπαξιώσας ὧδέ μοι φανῆναι,",,1274.0,ἐπαξιόω ὧδε ἐγώ φαίνω
Ἠλέκτρα,"μή τί με, πολύπονον ὧδ᾽ ἰδὼν",1275.0,1275.0,μή τίς ἐγώ πολύπονος ὧδ εἶδον
Ὀρέστης,τί μὴ ποήσω;,,1276.0,τίς μή ποιέω
Ἠλέκτρα,μή μ᾽ ἀποστερήσῃς,,1277.0,μή μ ἀποστερέω
Ἠλέκτρα,τῶν σῶν προσώπων ἁδονὰν μεθέσθαι.,,1278.0,ὁ σός πρόσωπον ἡδονή μεθίημι
Ὀρέστης,ἦ κάρτα κἂν ἄλλοισι θυμοίμην ἰδών.,,1279.0,εἰμί κάρτα κἀν ἄλλος θυμόω εἶδον
Ἠλέκτρα,ξυναινεῖς;,,1280.0,συναινέω
Ὀρέστης,τί μὴν οὔ;,,1281.0,τίς μήν οὐ
Ἠλέκτρα,"ὦ φίλαι, ἔκλυον ἃν ἐγὼ οὐδ᾽ ἂν ἤλπισ᾽ αὐδάν,",,1282.0,ὦ φίλος κλύω ὅς ἐγώ οὐδ ἄν ἤλπισ αὐδή
Ἠλέκτρα,οὐδ᾽ ἂν ἔσχον ὁρμὰν,,1283.0,οὐδ ἄν ἔχω ὁρμὰν
Ἠλέκτρα,"ἄναυδον οὐδὲ σὺν βοᾷ κλύουσα,",,1284.0,ἄναυδος οὐδέ σύν βοάω κλύω
Ἠλέκτρα,τάλαινα.  νῦν δ᾽ ἔχω σε: προυφάνης δὲ,1285.0,1285.0,τάλας  νῦν δ ἔχω σύ προφαίνω δέ
Ἠλέκτρα,"φιλτάταν ἔχων πρόσοψιν,",,1286.0,φίλος ἔχω πρόσοψις
Ἠλέκτρα,ἇς ἐγὼ οὐδ᾽ ἂν ἐν κακοῖς λαθοίμαν.,,1287.0,ὅς ἐγώ οὐδ ἄν ἐν κακός λανθάνω
Ὀρέστης,"τὰ μὲν περισσεύοντα τῶν λόγων ἄφες,",,1288.0,ὁ μέν περισσεύω ὁ λόγος ἀφίημι
Ὀρέστης,"καὶ μήτε μήτηρ ὡς κακὴ δίδασκέ με,",,1289.0,καί μήτε μήτηρ ὡς κακός διδάσκω ἐγώ
Ὀρέστης,μήθ᾽ ὡς πατρῴαν κτῆσιν Αἴγισθος δόμων,1290.0,1290.0,μήθ ὡς πατρῷος κτῆσις Αἴγισθος δόμος
Ὀρέστης,"ἀντλεῖ, τὰ δ᾽ ἐκχεῖ, τὰ δὲ διασπείρει μάτην:",,1291.0,ἀντλέω ὁ δ ἐκχέω ὁ δέ διασπείρω μάτην
Ὀρέστης,χρόνου γὰρ ἄν σοι καιρὸν ἐξείργοι λόγος.,,1292.0,χρόνος γάρ ἀνά σύ καιρός ἐξέργω λόγος
Ὀρέστης,ἃ δ᾽ ἁρμόσει μοι τῷ παρόντι νῦν χρόνῳ,,1293.0,ὅς δ ἁρμόζω ἐγώ ὁ πάρειμι νῦν χρόνος
Ὀρέστης,"σήμαιν᾽, ὅπου φανέντες ἢ κεκρυμμένοι",,1294.0,σήμαιν ὅπου φαίνω ἤ κρύπτω
Ὀρέστης,γελῶντας ἐχθροὺς παύσομεν τῇ νῦν ὁδῷ.,1295.0,1295.0,γελάω ἐχθρός παύω ὁ νῦν ὁδός
Ὀρέστης,οὕτω δ᾽ ὅπως μήτηρ σε μὴ 'πιγνώσεται,,1296.0,οὕτως δ ὅπως μήτηρ σύ μή ἐπιγιγνώσκω
Ὀρέστης,φαιδρῷ προσώπῳ νῷν ἐπελθόντοιν δόμους:,,1297.0,φαιδρός πρόσωπον ἐγώ ἐπέρχομαι δόμος
Ὀρέστης,ἀλλ᾽ ὡς ἐπ᾽ ἄτῃ τῇ μάτην λελεγμένῃ,,1298.0,ἀλλ ὡς ἐπί ἄτη ὁ μάτην λέγω
Ὀρέστης,"στέναζ᾽: ὅταν γὰρ εὐτυχήσωμεν, τότε",,1299.0,στέναζ ὅταν γάρ εὐτυχέω τότε
Ὀρέστης,χαίρειν παρέσται καὶ γελᾶν ἐλευθέρως.,1300.0,1300.0,χαίρω πάρειμι καί γελάω ἐλεύθερος
Ἠλέκτρα,"ἀλλ᾽ ὦ κασίγνηθ᾽, ὧδ᾽ ὅπως καὶ σοὶ φίλον",,1301.0,ἀλλ ὦ κασίγνηθ ὧδ ὅπως καί σύ φίλος
Ἠλέκτρα,καὶ τοὐμὸν ἔσται τῇδ᾽: ἐπεὶ τὰς ἡδονὰς,,1302.0,καί ἐμός εἰμί τῇδ ἐπεί ὁ ἡδονά
Ἠλέκτρα,"πρὸς σοῦ λαβοῦσα κοὐκ ἐμὰς ἐκτησάμην,",,1303.0,πρός σύ λαμβάνω οὐ ἐμός κτάομαι
Ἠλέκτρα,κοὐδ᾽ ἄν σε λυπήσασα δεξαίμην βραχὺ,,1304.0,κοὐδ ἀνά σύ λυπέω δέχομαι βραχύς
Ἠλέκτρα,αὐτὴ μέγ᾽ εὑρεῖν κέρδος: οὐ γὰρ ἂν καλῶς,1305.0,1305.0,αὐτός μέγ εὑρίσκω κέρδος οὐ γάρ ἄν καλός
Ἠλέκτρα,ὑπηρετοίην τῷ παρόντι δαίμονι.,,1306.0,ὑπηρετέω ὁ πάρειμι δαίμων
Ἠλέκτρα,"ἀλλ᾽ οἶσθα μὲν τἀνθένδε, πῶς γὰρ οὔ; κλύων",,1307.0,ἀλλ οἶδα μέν ἐνθένδε πῶς γάρ οὐ κλύω
Ἠλέκτρα,"ὁθούνεκ᾽ Αἴγισθος μὲν οὐ κατὰ στέγας,",,1308.0,ὁθούνεκα Αἴγισθος μέν οὐ κατά στέγη
Ἠλέκτρα,μήτηρ δ᾽ ἐν οἴκοις: ἣν σὺ μὴ δείσῃς ποθ᾽ ὡς,,1309.0,μήτηρ δ ἐν οἶκος ὅς σύ μή δείδω ποθ ὡς
Ἠλέκτρα,γέλωτι τοὐμὸν φαιδρὸν ὄψεται κάρα.,1310.0,1310.0,γέλως ἐμός φαιδρός ὁράω κάρα
Ἠλέκτρα,"μῖσός τε γὰρ παλαιὸν ἐντέτηκέ μοι,",,1311.0,μῖσος τε γάρ παλαιός ἐντήκω ἐγώ
Ἠλέκτρα,"κἀπεί σ᾽ ἐσεῖδον, οὔ ποτ᾽ ἐκλήξω χαρᾷ",,1312.0,ἐπεί σ εἰσοράω οὐ ποτ ἐκλήγω χαρά
Ἠλέκτρα,"δακρυρροοῦσα: πῶς γὰρ ἂν λήξαιμ᾽ ἐγώ,",,1313.0,δακρυρροέω πῶς γάρ ἄν λήξαιμ ἐγώ
Ἠλέκτρα,ἥτις μιᾷ σε τῇδ᾽ ὁδῷ θανόντα τε,,1314.0,ὅστις εἷς σύ τῇδ ὁδός θνήσκω τε
Ἠλέκτρα,καὶ ζῶντ᾽ ἐσεῖδον; εἴργασαι δέ μ᾽ ἄσκοπα:,1315.0,1315.0,καί ζῶντ εἰσοράω ἐργάζομαι δέ μ ἄσκοπος
Ἠλέκτρα,"ὥστ᾽ εἰ πατήρ μοι ζῶν ἵκοιτο, μηκέτ᾽ ἂν",,1316.0,ὥστ εἰ πατήρ ἐγώ ζάω ἱκνέομαι μηκέτ ἄν
Ἠλέκτρα,"τέρας νομίζειν αὐτό, πιστεύειν δ᾽ ὁρᾶν.",,1317.0,τέρας νομίζω αὐτός πιστεύω δ ὁράω
Ἠλέκτρα,"ὅτ᾽ οὖν τοιαύτην ἡμὶν ἐξήκεις ὁδόν,",,1318.0,ὅτ οὖν τοιοῦτος ἐγώ ἐξήκω ὁδός
Ἠλέκτρα,ἄρχ᾽ αὐτὸς ὥς σοι θυμός: ὡς ἐγὼ μόνη,,1319.0,ἄρχ αὐτός ὡς σύ θυμός ὡς ἐγώ μόνος
Ἠλέκτρα,οὐκ ἂν δυοῖν ἥμαρτον: ἢ γὰρ ἂν καλῶς,1320.0,1320.0,οὐ ἄν δύο ἁμαρτάνω ἤ γάρ ἄν καλός
Ἠλέκτρα,ἔσωσ᾽ ἐμαυτὴν ἢ καλῶς ἀπωλόμην.,,1321.0,ἔσωσ ἐμαυτοῦ ἤ καλός ἀπόλλυμι
Ὀρέστης,σιγᾶν ἐπῄνεσ᾽ ὡς ἐπ᾽ ἐξόδῳ κλύωτῶν ἔνδοθεν χωροῦντος.,,1322.0,σιγάω ἐπῄνεσ ὡς ἐπί ἔξοδος κλύωτῶν ἔνδοθεν χωρέω
Ἠλέκτρα,"εἴσιτ᾽, ὦ ξένοι,",,1323.0,εἴσιτ ὦ ξένος
Ἠλέκτρα,ἄλλως τε καὶ φέροντες οἷ᾽ ἂν οὔτε τις,,1324.0,ἄλλως τε καί φέρω ἕ ἄν οὔτε τις
Ἠλέκτρα,δόμων ἀπώσαιτ᾽ οὔτ᾽ ἂν ἡσθείη λαβών.,1325.0,1325.0,δόμος ἀπώσαιτ οὔτ ἄν ἥδομαι λαμβάνω
Παιδαγωγός,"ὦ πλεῖστα μῶροι καὶ φρενῶν τητώμενοι,",,1326.0,ὦ πλεῖστος μωρός καί φρήν τητάομαι
Παιδαγωγός,πότερα παρ᾽ οὐδὲν τοῦ βίου κήδεσθ᾽ ἔτι,,1327.0,πότερος παρ οὐδείς ὁ βίος κήδεσθ ἔτι
Παιδαγωγός,"ἢ νοῦς ἔνεστιν οὔτις ὑμὶν ἐγγενής,",,1328.0,ἤ νόος ἔνειμι οὔτις σύ ἐγγενής
Παιδαγωγός,"ὅτ᾽ οὐ παρ᾽ αὐτοῖς, ἀλλ᾽ ἐν αὐτοῖσιν κακοῖς",,1329.0,ὅτ οὐ παρ αὐτός ἀλλ ἐν αὐτός κακός
Παιδαγωγός,τοῖσιν μεγίστοις ὄντες οὐ γιγνώσκετε;,1330.0,1330.0,ὁ μέγας εἰμί οὐ γιγνώσκω
Παιδαγωγός,ἀλλ᾽ εἰ σταθμοῖσι τοῖσδε μὴ 'κύρουν ἐγὼ,,1331.0,ἀλλ εἰ σταθμός ὅδε μή κυρέω ἐγώ
Παιδαγωγός,"πάλαι φυλάσσων, ἦν ἂν ὑμὶν ἐν δόμοις",,1332.0,πάλαι φυλάσσω εἰμί ἄν σύ ἐν δόμος
Παιδαγωγός,τὰ δρώμεν᾽ ὑμῶν πρόσθεν ἢ τὰ σώματα:,,1333.0,ὁ δρώμεν σύ πρόσθεν ἤ ὁ σῶμα
Παιδαγωγός,νῦν δ᾽ εὐλάβειαν τῶνδε προυθέμην ἐγώ.,,1334.0,νῦν δ εὐλάβεια ὅδε προθέω ἐγώ
Παιδαγωγός,καὶ νῦν ἀπαλλαχθέντε τῶν μακρῶν λόγων,1335.0,1335.0,καί νῦν ἀπαλλάσσω ὁ μακρός λόγος
Παιδαγωγός,καὶ τῆς ἀπλήστου τῆσδε σὺν χαρᾷ βοῆς,,1336.0,καί ὁ ἄπληστος ὅδε σύν χαρά βοή
Παιδαγωγός,"εἴσω παρέλθεθ᾽, ὡς τὸ μὲν μέλλειν κακὸν",,1337.0,εἴσω παρέλθεθ ὡς ὁ μέν μέλλω κακός
Παιδαγωγός,"ἐν τοῖς τοιούτοις ἔστ᾽, ἀπηλλάχθαι δ᾽ ἀκμή.",,1338.0,ἐν ὁ τοιοῦτος εἰμί ἀπαλλαξείω δ ἀκμή
Ὀρέστης,πῶς οὖν ἔχει τἀντεῦθεν εἰσιόντι μοι;,,1339.0,πῶς οὖν ἔχω ἐντεῦθεν εἴσειμι ἐγώ
Παιδαγωγός,καλῶς: ὑπάρχει γάρ σε μὴ γνῶναί τινα.,1340.0,1340.0,καλός ὑπάρχω γάρ σύ μή γιγνώσκω τις
Ὀρέστης,"ἤγγειλας, ὡς ἔοικεν, ὡς τεθνηκότα.",,1341.0,ἀγγέλλω ὡς ἔοικα ὡς θνήσκω
Παιδαγωγός,εἷς τῶν ἐν Ἅιδου μάνθαν᾽ ἐνθάδ᾽ ὢν ἀνήρ.,,1342.0,εἷς ὁ ἐν ᾍδης μάνθαν ἐνθάδ εἰμί ἀνήρ
Ὀρέστης,χαίρουσιν οὖν τούτοισιν; ἢ τίνες λόγοι;,,1343.0,χαίρω οὖν οὗτος ἤ τίς λόγος
Παιδαγωγός,"τελουμένων εἴποιμ᾽ ἄν: ὡς δὲ νῦν ἔχει,",,1344.0,τελέω εἴποιμ ἀνά ὡς δέ νῦν ἔχω
Παιδαγωγός,"καλῶς τὰ κείνων πάντα, καὶ τὰ μὴ καλῶς.",1345.0,1345.0,καλός ὁ ἐκεῖνος πᾶς καί ὁ μή καλός
Ἠλέκτρα,"τίς οὗτός ἐστ᾽, ἀδελφέ; πρὸς θεῶν φράσον.",,1346.0,τις οὗτος εἰμί ἀδελφός πρός θεός φράζω
