Name,Speech,verse_number,inferred_verse_number,lemmata
Χορός,"ἀλλ᾽ ὅτε γὰρ δὴ τὸ σὸν ὄμμ᾽ ἀπέδραν,",,167.0,ἀλλ ὅτε γάρ δή ὁ σός ὄμμ ἀποδιδράσκω
Χορός,παταγοῦσιν ἅπερ πτηνῶν ἀγέλαι:,,168.0,παταγέω ὅς πτηνός ἀγέλη
Χορός,μέγαν αἰγυπιὸν δ᾽ ὑποδείσαντες,,169.0,μέγας αἰγυπιός δ ὑποδείδω
Χορός,"τάχ᾽ ἂν ἐξαίφνης, εἰ σὺ φανείης,",170.0,170.0,τάχ ἄν ἐξαίφνης εἰ σύ φαίνω
Χορός,σιγῇ πτήξειαν ἄφωνοι.,,171.0,σιγή πτήσσω ἄφωνος
Χορός,ἦ ῥά σε Ταυροπόλα Διὸς Ἄρτεμις—,,172.0,εἰμί ἄρα σύ ταυροπόλος Ζεύς Ἄρτεμις
Χορός,"ὦ μεγάλα φάτις, ὦ",,173.0,ὦ μέγας φάτις ὦ
Χορός,μᾶτερ αἰσχύνας ἐμᾶς—,,174.0,μήτηρ αἰσχύνη ἐμός
Χορός,"ὥρμασε πανδάμους ἐπὶ βοῦς ἀγελαίας,",175.0,175.0,ὁρμάω πάνδημος ἐπί βοῦς ἀγελαῖος
Χορός,"ἦ πού τινος νίκας ἀκάρπωτον χάριν,",,176.0,εἰμί πού τις νίκη ἀκάρπωτος χάρις
Χορός,ἤ ῥα κλυτῶν ἐνάρων,,177.0,ἤ ἄρα κλυτός ἔναρα
Χορός,"ψευσθεῖσ᾽, ἀδώροις, εἴτ᾽ ἐλαφαβολίας;",,178.0,ψευσθεῖσ ἄδωρος εἴτ ἐλαφηβολία
Χορός,ἢ χαλκοθώραξ μή τιν᾽ Ἐνυάλιος,,179.0,ἤ χαλκοθώραξ μή τιν Ἐνυάλιος
Χορός,μομφὰν ἔχων ξυνοῦ δορὸς ἐννυχίοις,180.0,180.0,μομφή ἔχω ξυνός δόρυ ἐννύχιος
Χορός,μαχαναῖς ἐτίσατο λώβαν;,,181.0,μηχανή τίνω λώβη
Χορός,"οὔ ποτε γὰρ φρενόθεν γ᾽ ἐπ᾽ ἀριστερά,",,182.0,οὐ ποτέ γάρ φρενόθεν γε ἐπί ἀριστερός
Χορός,"παῖ Τελαμῶνος, ἔβας",,183.0,παῖς Τελαμών βαίνω
Χορός,"τόσσον, ἐν ποίμναις πίτνων:",185.0,185.0,τόσος ἐν ποίμνη πίπτω
Χορός,ἥκοι γὰρ ἂν θεία νόσος: ἀλλ᾽ ἀπερύκοι,,186.0,ἥκω γάρ ἄν Θεία νόσος ἀλλ ἀπερύκω
Χορός,καὶ Ζεὺς κακὰν καὶ Φοῖβος Ἀργείων φάτιν.,,187.0,καί Ζεύς κακός καί Φοῖβος Ἀργεῖος φάτις
Χορός,εἰ δ᾽ ὑποβαλλόμενοι,,188.0,εἰ δ ὑποβάλλω
Χορός,κλέπτουσι μύθους οἱ μεγάλοι βασιλῆς,,189.0,κλέπτω μῦθος ὁ μέγας βασιλεύς
Χορός,"ἢ τᾶς ἀσώτου Σισυφιδᾶν γενεᾶς,",190.0,190.0,ἤ ὁ ἄσωτος Σισυφίδης γενεά
Χορός,"μὴ μή, ἄναξ, ἔθ᾽ ὧδ᾽ ἐφάλοις κλισίαις",,191.0,μή μή ἄναξ ἔθ ὧδ ἔφαλος κλισία
Χορός,ὄμμ᾽ ἔχων κακὰν φάτιν ἄρῃ.,,192.0,ὄμμ ἔχω κακός φάτις αἴρω
Χορός,"ἀλλ᾽ ἄνα ἐξ ἑδράνων, ὅπου μακραίωνι",,193.0,ἀλλ ἀνά ἐκ ἕδρανον ὅπου μακραίων
Χορός,στηρίζει ποτὲ τᾷδ᾽ ἀγωνίῳ σχολᾷ,,194.0,στηρίζω ποτέ τᾷδ ἀγώνιος σχολή
Χορός,ἄταν οὐρανίαν φλέγων.,195.0,195.0,ἄτη οὐράνιος φλέγω
Χορός,ἐχθρῶν δ᾽ ὕβρις ὧδ᾽ ἀτάρβητα,,196.0,ἐχθρός δ ὕβρις ὧδ ἀτάρβητος
Χορός,"ὁρμᾶται ἐν εὐανέμοις βάσσαις,",,197.0,ὁρμάω ἐν εὐήνεμος βῆσσα
Χορός,πάντων καγχαζόντων,,198.0,πᾶς καγχάζω
Χορός,γλώσσαις βαρυάλγητα:,,199.0,γλῶσσα βαρυάλγητος
Χορός,ἐμοὶ δ᾽ ἄχος ἕστακεν.,200.0,200.0,ἐγώ δ ἄχος ἵστημι
Τέκμησσα,"ναὸς ἀρωγοὶ τῆς Αἴαντος,",,201.0,ναῦς ἀρωγός ὁ Αἴας
Τέκμησσα,"γενεᾶς χθονίων ἀπ᾽ Ἐρεχθειδῶν,",,202.0,γενεά χθόνιος ἀπό Ἐρεχθεῖδαι
Τέκμησσα,ἔχομεν στοναχὰς οἱ κηδόμενοι,,203.0,ἔχω στοναχή ὁ κήδω
Τέκμησσα,τοῦ Τελαμῶνος τηλόθεν οἴκου.,,204.0,ὁ Τελαμών τηλόθεν οἶκος
Τέκμησσα,νῦν γὰρ ὁ δεινὸς μέγας ὠμοκρατὴς,205.0,205.0,νῦν γάρ ὁ δεινός μέγας ὠμοκρατής
Τέκμησσα,Αἴας θολερῷ,,206.0,Αἴας θολερός
Τέκμησσα,κεῖται χειμῶνι νοσήσας.,,207.0,κεῖμαι χειμών νοσέω
Χορός,τί δ᾽ ἐνήλλακται τῆς ἡμερίας,,208.0,τίς δ ἐναλλάσσω ὁ ἡμερία
Χορός,νὺξ ἥδε βάρος;,210.0,210.0,νύξ ὅδε βάρος
Χορός,"παῖ τοῦ Φρυγίου Τελεύταντος,",,211.0,παῖς ὁ Φρύγιος Τελεύτας
Χορός,"λέγ᾽, ἐπεὶ σὲ λέχος δουριάλωτον",,212.0,λέγ ἐπεί σύ λέχος δοριάλωτος
Χορός,στέρξας ἀνέχει θούριος Αἴας:,,213.0,στέργω ἀναχέω θούριος Αἴας
Χορός,ὥστ᾽ οὐκ ἂν ἄϊδρις ὑπείποις.,,214.0,ὥστ οὐ ἄν ἄιδρις ὑπεῖπον
Τέκμησσα,πῶς δῆτα λέγω λόγον ἄρρητον;,215.0,215.0,πῶς δῆτα λέγω λόγος ἄρρητος
Τέκμησσα,θανάτῳ γὰρ ἴσον βάρος ἐκπεύσει.,,216.0,θάνατος γάρ ἴσος βάρος ἐκπυνθάνομαι
Τέκμησσα,μανίᾳ γὰρ ἁλοὺς ἡμὶν ὁ κλεινὸς,,217.0,μανία γάρ ἁλίσκομαι ἐγώ ὁ κλεινός
Τέκμησσα,νύκτερος Αἴας ἀπελωβήθη.,,218.0,νύκτερος Αἴας ἀπολωβάομαι
Τέκμησσα,τοιαῦτ᾽ ἂν ἴδοις σκηνῆς ἔνδον,,219.0,τοιαῦτ ἄν εἶδον σκηνή ἔνδον
Τέκμησσα,"χειροδάϊκτα σφάγι᾽ αἱμοβαφῆ,",,220.0,χειροδάϊκτα σφάγι αἱμοβαφής
Τέκμησσα,κείνου χρηστήρια τἀνδρός.,220.0,220.5,ἐκεῖνος χρηστήριος ἀνήρ
Χορός,οἵαν ἐδήλωσας ἀνέρος αἴθονος,,221.0,οἷος δηλόω ἀνήρ αἴθων
Χορός,"ἀγγελίαν ἄτλατον οὐδὲ φευκτάν,",,222.0,ἀγγελία ἄτλητος οὐδέ φευκτός
Χορός,"τῶν μεγάλων Δαναῶν ὕπο κλῃζομέναν,",225.0,225.0,ὁ μέγας Δαναοί ὑπό κλῄζω
Χορός,τὰν ὁ μέγας μῦθος ἀέξει.,,226.0,ὁ ὁ μέγας μῦθος ἀέξω
Χορός,οἴμοι φοβοῦμαι τὸ προσέρπον: περίφαντος ἁνὴρ,,227.0,οἴμοι φοβέω ὁ προσέρπω περίφαντος ἀνήρ
Χορός,"θανεῖται, παραπλάκτῳ χερὶ συγκατακτὰς",,228.0,θνήσκω παράπληκτος χείρ συγκατακτείνω
Χορός,κελαινοῖς ξίφεσιν βοτὰ καὶ βοτῆρας ἱππονώμας.,230.0,230.0,κελαινός ξίφος βοτόν καί βοτήρ ἱππονώμας
Τέκμησσα,ὤμοι: κεῖθεν κεῖθεν ἄρ᾽ ἡμῖν,,231.0,ὤμοι ἐκεῖθεν ἐκεῖθεν ἄρα ἐγώ
Τέκμησσα,δεσμῶτιν ἄγων ἤλυθε ποίμνην:,,232.0,δεσμώτης ἄγω ἔρχομαι ποίμνη
Τέκμησσα,"ὧν τὴν μὲν ἔσω σφάζ᾽ ἐπὶ γαίας,",235.0,235.0,ὅς ὁ μέν ἔσω σφάζ ἐπί γαῖα
Τέκμησσα,τὰ δὲ πλευροκοπῶν δίχ᾽ ἀνερρήγνυ.,,236.0,ὁ δέ πλευροκοπέω δίχ ἀναρρήγνυμι
Τέκμησσα,δύο δ᾽ ἀργίποδας κριοὺς ἀνελὼν,,237.0,δύο δ ἀργίπους κριός ἀναιρέω
Τέκμησσα,τοῦ μὲν κεφαλὴν καὶ γλῶσσαν ἄκραν,,238.0,ὁ μέν κεφαλή καί γλῶσσα ἄκρα
Τέκμησσα,"ῥιπτεῖ θερίσας, τὸν δ᾽ ὀρθὸν ἄνω",,239.0,ῥίπτω θερίζω ὁ δ ὀρθός ἄνω
Τέκμησσα,κίονι δήσας,240.0,240.0,κίων δέω
Τέκμησσα,μέγαν ἱπποδέτην ῥυτῆρα λαβὼν,,241.0,μέγας ἱπποδέτης ῥυτήρ λαμβάνω
Τέκμησσα,"παίει λιγυρᾷ μάστιγι διπλῇ,",,242.0,παίω λιγυρός μάστιξ διπλός
Τέκμησσα,"κακὰ δεννάζων ῥήμαθ᾽, ἃ δαίμων",,243.0,κακός δεννάζω ῥήμαθ ὅς δαίμων
Τέκμησσα,κοὐδεὶς ἀνδρῶν ἐδίδαξεν.,,244.0,οὐδείς ἀνήρ διδάσκω
Χορός,ὥρα τιν᾽ ἤδη τοι κρᾶτα καλύμμασι,245.0,245.0,ὥρα τιν ἤδη σύ κράς κάλυμμα
Χορός,κρυψάμενον ποδοῖν κλοπὰν ἀρέσθαι,,246.0,κρύπτω πούς κλοπή αἴρω
Χορός,ἢ θοὸν εἰρεσίας ζυγὸν ἑζόμενον,,247.0,ἤ θοός εἰρεσία ζυγόν ἕζομαι
Χορός,ποντοπόρῳ ναῒ μεθεῖναι.,250.0,250.0,ποντόπορος ναῦς μεθίημι
Χορός,τοίας ἐρέσσουσιν ἀπειλὰς δικρατεῖς Ἀτρεῖδαι,,251.0,τοῖος ἐρέσσω ἀπειλή δικρατής Ἀτρείδης
Χορός,καθ᾽ ἡμῶν: πεφόβημαι λιθόλευστον Ἄρη,,252.0,κατά ἐγώ φοβέω λιθόλευστος Ἄρης
Χορός,"ξυναλγεῖν μετὰ τοῦδε τυπείς, τὸν αἶσ᾽ ἄπλατος ἴσχει.",255.0,255.0,συναλγέω μετά ὅδε τύπτω ὁ αἶσ ἄπλατος ἴσχω
Τέκμησσα,οὐκέτι: λαμπρᾶς γὰρ ἄτερ στεροπῆς,,256.0,οὐκέτι λαμπρός γάρ ἄτερ στεροπή
Τέκμησσα,"ᾁξας ὀξὺς νότος ὣς λήγει,",,257.0,ᾁξας ὀξύς νότος ὡς λήγω
Τέκμησσα,καὶ νῦν φρόνιμος νέον ἄλγος ἔχει:,,258.0,καί νῦν φρόνιμος νέος ἄλγος ἔχω
Τέκμησσα,"τὸ γὰρ ἐσλεύσσειν οἰκεῖα πάθη,",260.0,260.0,ὁ γάρ εἰσλεύσσω οἰκεῖος πάθος
Τέκμησσα,"μηδενὸς ἄλλου παραπράξαντος,",,261.0,μηδείς ἄλλος παραπράσσω
Τέκμησσα,μεγάλας ὀδύνας ὑποτείνει.,,262.0,μέγας ὀδύνη ὑποτείνω
Χορός,"ἀλλ᾽ εἰ πέπαυται, κάρτ᾽ ἂν εὐτυχεῖν δοκῶ:",,263.0,ἀλλ εἰ παύω κάρτ ἄν εὐτυχέω δοκέω
Χορός,φρούδου γὰρ ἤδη τοῦ κακοῦ μείων λόγος.,,264.0,φροῦδος γάρ ἤδη ὁ κακός μείων λόγος
Τέκμησσα,"πότερα δ᾽ ἄν, εἰ νέμοι τις αἵρεσιν, λάβοις,",265.0,265.0,πότερος δ ἀνά εἰ νέμω τις αἵρεσις λαμβάνω
Τέκμησσα,"φίλους ἀνιῶν αὐτὸς ἡδονὰς ἔχειν,",,266.0,φίλος ἀνιάω αὐτός ἡδονά ἔχω
Τέκμησσα,ἢ κοινὸς ἐν κοινοῖσι λυπεῖσθαι ξυνών;,,267.0,ἤ κοινός ἐν κοινόω λυπέω σύνειμι
Χορός,"τό τοι διπλάζον, ὦ γύναι, μεῖζον κακόν.",,268.0,ὁ σύ διπλάζω ὦ γυνή μέγας κακός
Τέκμησσα,ἡμεῖς ἄρ᾽ οὐ νοσοῦντες ἀτώμεσθα νῦν.,,269.0,ἐγώ ἄρα οὐ νοσέω ἀτάομαι νῦν
Χορός,πῶς τοῦτ᾽ ἔλεξας;  οὐ κάτοιδ᾽ ὅπως λέγεις.,270.0,270.0,πῶς τοῦτ λέγω  οὐ κάτοιδ ὅπως λέγω
Τέκμησσα,"ἁνὴρ ἐκεῖνος, ἡνίκ᾽ ἦν ἐν τῇ νόσῳ,",,271.0,ἀνήρ ἐκεῖνος ἡνίκα εἰμί ἐν ὁ νόσος
Τέκμησσα,"αὐτὸς μὲν ἥδεθ᾽ οἷσιν εἴχετ᾽ ἐν κακοῖς,",,272.0,αὐτός μέν ἥδεθ ὅς εἴχετ ἐν κακός
Τέκμησσα,ἡμᾶς δὲ τοὺς φρονοῦντας ἠνία ξυνών:,,273.0,ἐγώ δέ ὁ φρονέω ἀνιάω σύνειμι
Τέκμησσα,"νῦν δ᾽ ὡς ἔληξε κἀνέπνευσε τῆς νόσου,",,274.0,νῦν δ ὡς λήγω ἀναπνέω ὁ νόσος
Τέκμησσα,κεῖνός τε λύπῃ πᾶς ἐλήλαται κακῇ,275.0,275.0,ἐκεῖνος τε λύπη πᾶς ἐλαύνω κακός
Τέκμησσα,ἡμεῖς θ᾽ ὁμοίως οὐδὲν ἧσσον ἢ πάρος.,,276.0,ἐγώ θ ὅμοιος οὐδείς ἥσσων ἤ πάρος
Τέκμησσα,ἆρ᾽ ἔστι ταῦτα δὶς τόσ᾽ ἐξ ἁπλῶν κακά;,,277.0,ἆρ εἰμί οὗτος δίς τόσ ἐκ ἁπλόος κακός
Χορός,ξύμφημι δή σοι καὶ δέδοικα μὴ 'κ θεοῦ,,278.0,σύμφημι δή σύ καί δείδω μή ἐκ θεός
Χορός,"πληγή τις ἥκῃ.  πῶς γάρ, εἰ πεπαυμένος",,279.0,πληγή τις ἥκω  πῶς γάρ εἰ παύω
Χορός,μηδέν τι μᾶλλον ἢ νοσῶν εὐφραίνεται;,280.0,280.0,μηδείς τις μᾶλλον ἤ νοσέω εὐφραίνω
Τέκμησσα,ὡς ὧδ᾽ ἐχόντων τῶνδ᾽ ἐπίστασθαί σε χρή.,,281.0,ὡς ὧδ ἔχω τῶνδ ἐφίστημι σύ χρή
Χορός,τίς γάρ ποτ᾽ ἀρχὴ τοῦ κακοῦ προσέπτατο;,,282.0,τις γάρ ποτ ἀρχή ὁ κακός προσπέτομαι
Χορός,δήλωσον ἡμῖν τοῖς ξυναλγοῦσιν τύχας.,,283.0,δηλόω ἐγώ ὁ συναλγέω τύχη
Τέκμησσα,ἅπαν μαθήσει τοὔργον ὡς κοινωνὸς ὤν.,,284.0,ἅπας μανθάνω ἔργον ὡς κοινωνός εἰμί
Τέκμησσα,"κεῖνος γὰρ ἄκρας νυκτός, ἡνίχ᾽ ἕσπεροι",285.0,285.0,ἐκεῖνος γάρ ἄκρα νύξ ἡνίκα ἕσπερος
Τέκμησσα,"λαμπτῆρες οὐκέτ᾽ ᾖθον, ἄμφηκες λαβὼν",,286.0,λαμπτήρ οὐκέτ αἴθω ἀμφήκης λαμβάνω
Τέκμησσα,ἐμαίετ᾽ ἔγχος ἐξόδους ἕρπειν κενάς.,,287.0,ἐμαίετ ἔγχος ἔξοδος ἕρπω κενός
Τέκμησσα,"κἀγὼ 'πιπλήσσω καὶ λέγω: τί χρῆμα δρᾷς,",,288.0,ἐγώ ἐπιπλήσσω καί λέγω τίς χρῆμα δράω
Τέκμησσα,Αἴας; τί τήνδ᾽ ἄκλητος οὔθ᾽ ὑπ᾽ ἀγγέλων,,289.0,Αἴας τίς τήνδ ἄκλητος οὔθ ὑπό ἄγγελος
Τέκμησσα,κληθεὶς ἀφορμᾷς πεῖραν οὔτε τοῦ κλύων,290.0,290.0,καλέω ἀφορμάω πεῖρα οὔτε ὁ κλύω
Τέκμησσα,σάλπιγγος; ἀλλὰ νῦν γε πᾶς εὕδει στρατός.,,291.0,σάλπιγξ ἀλλά νῦν γε πᾶς εὕδω στρατός
Τέκμησσα,"ὁ δ᾽ εἶπε πρός με βαί᾽, ἀεὶ δ᾽ ὑμνούμενα:",,292.0,ὁ δ εἶπον πρός ἐγώ βαί ἀεί δ ὑμνέω
Τέκμησσα,"γύναι, γυναιξὶ κόσμον ἡ σιγὴ φέρει.",,293.0,γυνή γυνή κόσμος ὁ σιγή φέρω
Τέκμησσα,"κἀγὼ μαθοῦσ᾽ ἔληξ᾽, ὁ δ᾽ ἐσσύθη μόνος.",,294.0,ἐγώ μαθοῦσ ἔληξ ὁ δ σεύω μόνος
Τέκμησσα,καὶ τὰς ἐκεῖ μὲν οὐκ ἔχω λέγειν πάθας:,295.0,295.0,καί ὁ ἐκεῖ μέν οὐ ἔχω λέγω πάθη
Τέκμησσα,ἔσω δ᾽ ἐσῆλθε συνδέτους ἄγων ὁμοῦ,,296.0,ἔσω δ εἰσέρχομαι σύνδετος ἄγω ὁμοῦ
Τέκμησσα,"ταύρους, κύνας βοτῆρας, εὔερόν τ᾽ ἄγραν.",,297.0,ταῦρος κύων βοτήρ εὔειρος τ ἄγρα
Τέκμησσα,"καὶ τοὺς μὲν ηὐχένιζε, τοὺς δ᾽ ἄνω τρέπων",,298.0,καί ὁ μέν αὐχενίζω ὁ δ ἄνω τρέπω
Τέκμησσα,"ἔσφαζε κἀρράχιζε, τοὺς δὲ δεσμίους",,299.0,σφάζω ῥαχίζω ὁ δέ δέσμιος
Τέκμησσα,ᾐκίζεθ᾽ ὥστε φῶτας ἐν ποίμναις πίτνων.,300.0,300.0,ᾐκίζεθ ὥστε φώς ἐν ποίμνη πίπτω
Τέκμησσα,τέλος δ᾽ ὑπᾴξας διὰ θυρῶν σκιᾷ τινι,,301.0,τέλος δ ὑπαίσσω διά θύρα σκιά τις
Τέκμησσα,"λόγους ἀνέσπα, τοὺς μὲν Ἀτρειδῶν κάτα,",,302.0,λόγος ἀνασπάω ὁ μέν Ἀτρείδης κατά
Τέκμησσα,"τοὺς δ᾽ ἀμφ᾽ Ὀδυσσεῖ, συντιθεὶς γέλων πολύν,",,303.0,ὁ δ ἀμφί Ὀδυσσεύς συντίθημι γέλως πολύς
Τέκμησσα,ὅσην κατ᾽ αὐτῶν ὕβριν ἐκτίσαιτ᾽ ἰών:,,304.0,ὅσος κατά αὐτός ὕβρις ἐκτίσαιτ εἰμί
Τέκμησσα,"κἄπειτ᾽ ἐπᾴξας αὖθις ἐς δόμους πάλιν,",305.0,305.0,κἄπειτ ἐπαίσσω αὖθις εἰς δόμος πάλιν
Τέκμησσα,"ἔμφρων μόλις πως ξὺν χρόνῳ καθίσταται,",,306.0,ἔμφρων μόλις πως σύν χρόνος καθίστημι
Τέκμησσα,"καὶ πλῆρες ἄτης ὡς διοπτεύει στέγος,",,307.0,καί πλήρης ἄτη ὡς διοπτεύω στέγος
Τέκμησσα,παίσας κάρα 'θώϋξεν: ἐν δ᾽ ἐρειπίοις,,308.0,παίω κάρα θωύσσω ἐν δ ἐρείπιον
Τέκμησσα,"νεκρῶν ἐρειφθεὶς ἕζετ᾽ ἀρνείου φόνου,",,309.0,νεκρός ἐρείπω ἕζετ ἄρνειος φόνος
Τέκμησσα,κόμην ἀπρὶξ ὄνυξι συλλαβὼν χερί.,310.0,310.0,κόμη ἀπρίξ ὄνυξ συλλαμβάνω χείρ
Τέκμησσα,καὶ τὸν μὲν ἧστο πλεῖστον ἄφθογγος χρόνον:,,311.0,καί ὁ μέν ἧμαι πλεῖστος ἄφθογγος χρόνος
Τέκμησσα,"ἔπειτ᾽ ἐμοὶ τὰ δείν᾽ ἐπηπείλησ᾽ ἔπη,",,312.0,ἔπειτ ἐγώ ὁ δείν ἐπηπείλησ ἔπος
