Name,Speech,verse_number,inferred_verse_number,lemmata
Ἰσμήνη,φύλασσε πατέρα τόνδε:  τοῖς τεκοῦσι γὰρ,,508.0,φυλάσσω πατήρ ὅδε  ὁ τίκτω γάρ
Ἰσμήνη,"οὐδ᾽ εἰ πονεῖ τις, δεῖ πόνου μνήμην ἔχειν.",,509.0,οὐδ εἰ πονέω τις δεῖ πόνος μνήμη ἔχω
Χορός,"δεινὸν μὲν τὸ πάλαι κείμενον ἤδη κακόν, ὦ ξεῖν᾽, ἐπεγείρειν:",510.0,510.0,δεινός μέν ὁ πάλαι κεῖμαι ἤδη κακός ὦ ξεῖν ἐπεγείρω
Χορός,ὅμως δ᾽ ἔραμαι πυθέσθαι,,511.0,ὅμως δ ἔραμαι πυνθάνομαι
Οἰδίπους,τί τοῦτο;,,512.0,τίς οὗτος
Χορός,τᾶς δειλαίας ἀπόρου φανείσας,,513.0,ὁ δείλαιος ἄπορος φαίνω
Χορός,"ἀλγηδόνος, ᾇ ξυνέστας.",,514.0,ἀλγηδών ὅς συνίστημι
Οἰδίπους,μὴ πρὸς ξενίας ἀνοίξῃς,515.0,515.0,μή πρός ξένιος ἀνοίγνυμι
Οἰδίπους,τᾶς σᾶς ἃ πέπονθ᾽ ἀναιδῆ.,,516.0,ὁ σός ὅς πέπονθ ἀναιδής
Χορός,τό τοι πολὺ καὶ μηδαμὰ λῆγον,,517.0,ὁ σύ πολύς καί μηδαμός λήγω
Χορός,"χρῄζω,  ξεῖν᾽, ὀρθὸν ἄκουσμ᾽ ἀκοῦσαι.",,518.0,χρῄζω  ξεῖν ὀρθός ἄκουσμ ἀκούω
Οἰδίπους,ὤμοι.,,519.0,ὤμοι
Χορός,"στέρξον, ἱκετεύω.",,520.0,στέργω ἱκετεύω
Οἰδίπους,φεῦ φεῦ.,,521.0,φεῦ φεῦ
Χορός,πείθου:  κἀγὼ γὰρ ὅσον σὺ προσχρῄζεις.,520.0,520.5,πείθω  ἐγώ γάρ ὅσος σύ προσχρήιζω
Οἰδίπους,"ἤνεγκ᾽ οὖν κακότατ᾽, ὦ ξένοι, ἤνεγκ᾽ ἀέκων μέν,",,521.5,ἤνεγκ οὖν κακότατ ὦ ξένος ἤνεγκ ἀέκων μέν
Οἰδίπους,"θεὸς ἴστω,",,522.0,θεός οἶδα
Οἰδίπους,τούτων δ᾽ αὐθαίρετον οὐδέν.,,523.0,οὗτος δ αὐθαίρετος οὐδείς
Χορός,ἀλλ᾽ ἐς τί;,,524.0,ἀλλ εἰς τίς
Οἰδίπους,κακᾷ μ᾽ εὐνᾷ πόλις οὐδὲν ἴδριν,525.0,525.0,κακός μ εὐνάζω πόλις οὐδείς ἴδρις
Οἰδίπους,γάμων ἐνέδησεν ἄτᾳ.,,526.0,γάμος ἐνδέω ἄτη
Χορός,"ἦ ματρόθεν, ὡς ἀκούω,",,527.0,εἰμί μητρόθεν ὡς ἀκούω
Χορός,δυσώνυμα λέκτρ᾽ ἐπλήσω;,,528.0,δυσώνυμος λέκτρ πίμπλημι
Οἰδίπους,"ὤμοι θάνατος μὲν τάδ᾽ ἀκούειν,",,529.0,ὤμοι θάνατος μέν τάδ ἀκούω
Οἰδίπους,ὦ ξεῖν᾽:  αὗται δὲ δύ᾽ ἐξ ἐμοῦ μὲν,530.0,530.0,ὦ ξεῖν  οὗτος δέ δύ ἐκ ἐγώ μέν
Χορός,πῶς φῄς;,,531.0,πῶς φημί
Οἰδίπους,"παῖδε, δύο δ᾽ ἄτα",,532.0,παῖς δύο δ ἄτη
Χορός,ὦ Ζεῦ.,,533.0,ὦ Ζεύς
Οἰδίπους,ματρὸς κοινᾶς ἀπέβλαστον ὠδῖνος.,,534.0,μήτηρ κοινόω ἀποβλαστάνω ὠδίς
Χορός,σαί τ᾽ εἴσ᾽ ἄρ᾽ ἀπόγονοί τε καὶ,,535.0,σός τ εἴσ ἄρα ἀπόγονοί τε καί
Οἰδίπους,κοιναί γε πατρὸς ἀδελφεαί.,535.0,535.5,κοινός γε πατήρ ἀδελφή
Χορός,ἰώ.,,536.0,ἰώ
Οἰδίπους,ἰὼ δῆτα μυρίων γ᾽ ἐπιστροφαὶ κακῶν.,,537.0,ἰώ δῆτα μυρίος γε ἐπιστροφαὶ κακός
Χορός,ἔπαθες,,538.0,πάσχω
Οἰδίπους,ἔπαθον ἄλαστ᾽ ἔχειν.,,539.0,πάσχω ἄλαστ ἔχω
Χορός,ἔρεξας,,540.0,ἐρέσσω
Οἰδίπους,οὐκ ἔρεξα.,,541.0,οὐ ῥέζω
Χορός,τί γάρ;,,542.0,τίς γάρ
Οἰδίπους,ἐδεξάμην,,543.0,δέχομαι
Οἰδίπους,"δῶρον, ὃ μήποτ᾽ ἐγὼ ταλακάρδιος",540.0,540.5,δῶρον ὁ μήποτ ἐγώ ταλακάρδιος
Οἰδίπους,ἐπωφέλησας πόλεος ἐξελέσθαι.,,541.5,ἐπωφέλησας πόλις ἐξαιρέω
Χορός,"δύστανε, τί γάρ; ἔθου φόνον",,542.5,δύστηνος τίς γάρ τίθημι φόνος
Οἰδίπους,τί τοῦτο; τί δ᾽ ἐθέλεις μαθεῖν;,,543.5,τίς οὗτος τίς δ ἐθέλω μανθάνω
Χορός,πατρός;,,544.0,πατήρ
Οἰδίπους,"παπαῖ. δευτέραν ἔπαισας, ἐπὶ νόσῳ νόσον,",,545.0,παπαῖ δεύτερος παίω ἐπί νόσος νόσος
Χορός,ἔκανες,,546.0,καίνω
Οἰδίπους,ἔκανον.  ἔχει δέ μοι,,547.0,καίνω  ἔχω δέ ἐγώ
Χορός,τί τοῦτο;,,548.0,τίς οὗτος
Οἰδίπους,πρὸς δίκας τι.,,549.0,πρός δίκη τις
Χορός,τί γάρ;,,550.0,τίς γάρ
Οἰδίπους,ἐγὼ φράσω.,,551.0,ἐγώ φράζω
Οἰδίπους,"καὶ γὰρ ἄν, οὓς ἐφόνευσ᾽, ἔμ᾽ ἀπώλεσαν:",,552.0,καί γάρ ἀνά ὅς ἐφόνευσ ἐν ἀπόλλυμι
Οἰδίπους,"νόμῳ δὲ καθαρός,  ἄϊδρις εἰς τόδ᾽ ἦλθον.",,553.0,νόμος δέ καθαρός  ἄιδρις εἰς τόδ ἔρχομαι
Χορός,καὶ μὴν ἄναξ ὅδ᾽ ἡμὶν Αἰγέως γόνος,,554.0,καί μήν ἄναξ ὅδ ἐγώ Αἰγέως γόνος
Χορός,Θησεὺς κατ᾽ ὀμφὴν σὴν ἐφ᾽ ἁστάλη πάρα.,550.0,550.5,Θησεύς κατά ὀμφὴν σός ἐπί ἁστάλη παρά
Θησεύς,πολλῶν ἀκούων ἔν τε τῷ πάρος χρόνῳ,,551.5,πολύς ἀκούω ἐν τε ὁ πάρος χρόνος
Θησεύς,τὰς αἱματηρὰς ὀμμάτων διαφθορὰς,,552.5,ὁ αἱματηρός ὄμμα διαφθορὰς
Θησεύς,"ἔγνωκά σ᾽, ὦ παῖ Λαΐου, τανῦν θ᾽ ὁδοῖς",,553.5,ἔγνωκά σ ὦ παῖς Λάιος τανῦν θ ὁδός
Θησεύς,ἐν ταῖσδ᾽ ἀκούων μᾶλλον ἐξεπίσταμαι.,555.0,555.0,ἐν ταῖσδ ἀκούω μᾶλλον ἐξεπίσταμαι
Θησεύς,σκευή τε γάρ σε καὶ τὸ δύστηνον κάρα,,556.0,σκευή τε γάρ σύ καί ὁ δύστηνος κάρα
Θησεύς,"δηλοῦτον ἡμῖν ὄνθ᾽ ὃς εἶ, καί σ᾽ οἰκτίσας",,557.0,δηλόω ἐγώ εἰμί ὅς εἶμι καί σ οἰκτίζω
Θησεύς,"θέλω 'περέσθαι, δύσμορ᾽ Οἰδίπους, τίνα",,558.0,ἐθέλω περέσθαι δύσμορ Οἰδίπους τίς
Θησεύς,"πόλεως ἐπέστης προστροπὴν ἐμοῦ τ᾽ ἔχων,",560.0,560.0,πόλις ἐφίστημι προστροπὴν ἐγώ τ ἔχω
Θησεύς,αὐτός τε χἠ σὴ δύσμορος παραστάτις.,,561.0,αὐτός τε ὁ σός δύσμορος παραστάτις
Θησεύς,δίδασκε:  δεινὴν γάρ τιν᾽ ἂν πρᾶξιν τύχοις,,562.0,διδάσκω  δεινός γάρ τιν ἄν πρᾶξις τυγχάνω
Θησεύς,"λέξας ὁποίας ἐξαφισταίμην ἐγώ,",,563.0,λέγω ὁποῖος ἐξαφίσταμαι ἐγώ
Θησεύς,"ὃς οἶδα καὐτὸς ὡς ἐπαιδεύθην ξένος,",,564.0,ὅς οἶδα αὐτός ὡς παιδεύω ξένος
Θησεύς,"ὥσπερ σύ, χὢς εἷς πλεῖστ᾽ ἀνὴρ ἐπὶ ξένης",,565.0,ὥσπερ σύ χὢς εἷς πλεῖστ ἀνήρ ἐπί ξένος
Θησεύς,ἤθλησα κινδυνεύματ᾽ ἐν τὠμῷ κάρᾳ:,565.0,565.5,ἀθλέω κινδυνεύματ ἐν ἐμός κάρα
Θησεύς,"ὥστε ξένον γ᾽ ἂν οὐδέν᾽ ὄνθ᾽, ὥσπερ σὺ νῦν,",,566.0,ὥστε ξένος γε ἄν οὐδείς εἰμί ὥσπερ σύ νῦν
Θησεύς,ὑπεκτραποίμην μὴ οὐ συνεκσῴζειν:  ἐπεὶ,,567.0,ὑπεκτρέπω μή οὐ συνεκσώζω  ἐπεί
Θησεύς,ἔξοιδ᾽ ἀνὴρ ὢν χὤτι τῆς εἰς αὔριον,,568.0,ἔξοιδ ἀνήρ εἰμί ὅστις ὁ εἰς αὔριον
Θησεύς,οὐδὲν πλέον μοι σοῦ μέτεστιν ἡμέρας.,,569.0,οὐδείς πλείων ἐγώ σύ μέτειμι ἡμέρα
Οἰδίπους,"Θησεῦ, τὸ σὸν γενναῖον ἐν σμικρῷ λόγῳ",,570.0,Θησεῦ ὁ σός γενναῖος ἐν μικρός λόγος
Οἰδίπους,"παρῆκεν, ὥστε βραχέα μοι δεῖσθαι φράσαι.",570.0,570.5,παρίημι ὥστε βραχύς ἐγώ δέω φράζω
Οἰδίπους,σὺ γάρ μ᾽ ὅς εἰμι κἀφ᾽ ὅτου πατρὸς γεγὼς,,571.0,σύ γάρ μ ὅς εἰμί ἀπό ὅστις πατήρ γεγὼς
Οἰδίπους,"καὶ γῆς ὁποίας ἦλθον, εἰρηκὼς κυρεῖς:",,572.0,καί γῆ ὁποῖος ἔρχομαι εἰρηκὼς κυρέω
Οἰδίπους,ὥστ᾽ ἐστί μοι τὸ λοιπὸν οὐδὲν ἄλλο πλὴν,,573.0,ὥστ εἰμί ἐγώ ὁ λοιπός οὐδείς ἄλλος πλήν
Οἰδίπους,"εἰπεῖν ἃ χρῄζω, χὠ λόγος διοίχεται.",,574.0,εἶπον ὅς χρῄζω ὁ λόγος διοίχομαι
Θησεύς,"τοῦτ᾽ αὐτὸ νῦν δίδασχ᾽, ὅπως ἂν ἐκμάθω.",575.0,575.0,τοῦτ αὐτός νῦν δίδασχ ὅπως ἄν ἐκμανθάνω
Οἰδίπους,δώσων ἱκάνω τοὐμὸν ἄθλιον δέμας,,576.0,δώσων ἱκάνω ἐμός ἄθλιος δέμας
Οἰδίπους,"σοὶ δῶρον, οὐ σπουδαῖον εἰς ὄψιν: τὰ δὲ",,577.0,σύ δῶρον οὐ σπουδαῖος εἰς ὄψις ὁ δέ
Οἰδίπους,κέρδη παρ᾽ αὐτοῦ κρείσσον᾽ ἢ μορφὴ καλή.,,578.0,κέρδος παρ αὐτός κρείσσον ἤ μορφή καλός
Θησεύς,ποῖον δὲ κέρδος ἀξιοῖς ἥκειν φέρων;,,579.0,ποῖος δέ κέρδος ἀξιόω ἥκω φέρω
Οἰδίπους,"χρόνῳ μάθοις ἄν, οὐχὶ τῷ παρόντι που.",580.0,580.0,χρόνος μανθάνω ἀνά οὐ ὁ πάρειμι πού
Θησεύς,ποίῳ γὰρ ἡ σὴ προσφορὰ δηλώσεται;,,581.0,ποῖος γάρ ὁ σός προσφορὰ δηλόω
Οἰδίπους,ὅταν θάνω 'γὼ καὶ σύ μου ταφεὺς γένῃ,,582.0,ὅταν θνήσκω ἐγώ καί σύ ἐγώ ταφεὺς γίγνομαι
Θησεύς,"τὰ λοίσθι᾽ αἰτεῖ τοῦ βίου, τὰ δ᾽ ἐν μέσῳ",,583.0,ὁ λοίσθι αἰτέω ὁ βίος ὁ δ ἐν μέσος
Θησεύς,ἢ λῆστιν ἴσχεις ἢ δι᾽ οὐδενὸς ποεῖ.,,584.0,ἤ λῆστις ἴσχω ἤ δι οὐδείς ποιέω
Οἰδίπους,ἐνταῦθα γάρ μοι κεῖνα συγκομίζεται.,585.0,585.0,ἐνταῦθα γάρ ἐγώ κεῖνος συγκομίζω
Θησεύς,ἀλλ᾽ ἐν βραχεῖ δὴ τήνδε μ᾽ ἐξαιτεῖ χάριν.,,586.0,ἀλλ ἐν βραχύς δή ὅδε μ ἐξαιτέω χάρις
Οἰδίπους,"ὅρα γε μήν:  οὐ σμικρός, οὔχ, ἁγὼν ὅδε.",,587.0,ὁράω γε μήν  οὐ μικρός οὐ ἁγὼν ὅδε
Θησεύς,πότερα τὰ τῶν σῶν ἐκγόνων κἀμοῦ λέγεις;—,,588.0,πότερος ὁ ὁ σός ἔκγονος ἐγώ λέγω
Οἰδίπους,"κεῖνοι κομίζειν κεῖσ᾽ ἄναξ, χρῄζουσί με.",,589.0,ἐκεῖνος κομίζω κεῖσ ἄναξ χρῄζουσί ἐγώ
Θησεύς,ἀλλ᾽ εἰ θέλοντά γ᾽ οὐδὲ σοὶ φεύγειν καλόν.,590.0,590.0,ἀλλ εἰ θέλοντά γε οὐδέ σύ φεύγω καλός
Οἰδίπους,"ἀλλ᾽ οὐδ᾽, ὅτ᾽ αὐτὸς ἤθελον, παρίεσαν.",,591.0,ἀλλ οὐδ ὅτ αὐτός ἐθέλω παρίημι
Θησεύς,"ὦ μῶρε, θυμὸς δ᾽ ἐν κακοῖς οὐ ξύμφορον.",,592.0,ὦ μωρός θυμός δ ἐν κακός οὐ σύμφορος
Οἰδίπους,"ὅταν μάθῃς μου, νουθέτει, τανῦν δ᾽ ἔα.",,593.0,ὅταν μανθάνω ἐγώ νουθετέω τανῦν δ εἰμί
Θησεύς,δίδασκ᾽:  ἄνευ γνώμης γὰρ οὔ με χρὴ λέγειν.,,594.0,δίδασκ  ἄνευ γνώμη γάρ οὐ ἐγώ χρή λέγω
Οἰδίπους,"πέπονθα, Θησεῦ, δεινὰ πρὸς κακοῖς κακά.",595.0,595.0,πάσχω Θησεῦ δεινός πρός κακός κακός
Θησεύς,ἦ τὴν παλαιὰν ξυμφορὰν γένους ἐρεῖς;,,596.0,εἰμί ὁ παλαιός συμφορά γένος ἐρῶ
Οἰδίπους,"οὐ δῆτ᾽, ἐπεὶ πᾶς τοῦτό γ᾽ Ἑλλήνων θροεῖ.",,597.0,οὐ δῆτ ἐπεί πᾶς οὗτος γε Ἕλλην θροέω
Θησεύς,τί γὰρ τὸ μεῖζον ἢ κατ᾽ ἄνθρωπον νοσεῖς;,,598.0,τίς γάρ ὁ μέγας ἤ κατά ἄνθρωπος νοσέω
Οἰδίπους,οὕτως ἔχει μοι.  γῆς ἐμῆς ἀπηλάθην,,599.0,οὕτως ἔχω ἐγώ  γῆ ἐμός ἀπελαύνω
Οἰδίπους,πρὸς τῶν ἐμαυτοῦ σπερμάτων:  ἔστιν δέ μοι,600.0,600.0,πρός ὁ ἐμαυτοῦ σπέρμα  εἰμί δέ ἐγώ
Οἰδίπους,"πάλιν κατελθεῖν μήποθ᾽, ὡς πατροκτόνῳ.",,601.0,πάλιν κατέρχομαι μήποθ ὡς πατροκτόνος
Θησεύς,"πῶς δῆτα σ᾽ ἂν πεμψαίαθ᾽, ὥστ᾽ οἰκεῖν δίχα;",,602.0,πῶς δῆτα σ ἄν πεμψαίαθ ὥστ οἰκέω δίχα
Οἰδίπους,τὸ θεῖον αὐτοὺς ἐξαναγκάσει στόμα.,,603.0,ὁ θεῖος αὐτός ἐξαναγκάζω στόμα
Θησεύς,ποῖον πάθος δείσαντας ἐκ χρηστηρίων;,,604.0,ποῖος πάθος δείδω ἐκ χρηστήριον
Οἰδίπους,ὅτι σφ᾽ ἀνάγκη τῇδε πληγῆναι χθονί.,605.0,605.0,ὅτι σφ ἀνάγκη ὅδε πλήσσω χθών
Θησεύς,καὶ πῶς γένοιτ᾽ ἂν τἀμὰ κἀκείνων πικρά;,,606.0,καί πῶς γένοιτ ἄν ἐμός ἐκεῖνος πικρός
Οἰδίπους,"ὦ φίλτατ᾽ Αἰγέως παῖ, μόνοις οὐ γίγνεται",,607.0,ὦ φίλτατ Αἰγέως παῖς μόνος οὐ γίγνομαι
Οἰδίπους,θεοῖσι γῆρας οὐδὲ κατθανεῖν ποτε.,,608.0,θεός γῆρας οὐδέ καταθνήσκω ποτέ
Οἰδίπους,τὰ δ᾽ ἄλλα συγχεῖ πάνθ᾽ ὁ παγκρατὴς χρόνος.,,609.0,ὁ δ ἄλλος συγχέω πάνθ ὁ παγκρατής χρόνος
Οἰδίπους,"φθίνει μὲν ἰσχὺς γῆς, φθίνει δὲ σώματος,",610.0,610.0,φθίω μέν ἰσχύς γῆ φθίω δέ σῶμα
Οἰδίπους,"θνῄσκει δὲ πίστις, βλαστάνει δ᾽ ἀπιστία,",,611.0,θνήσκω δέ πίστις βλαστάνω δ ἀπιστία
Οἰδίπους,καὶ πνεῦμα ταὐτὸν οὔποτ᾽ οὔτ᾽ ἐν ἀνδράσιν,,612.0,καί πνεῦμα ταὐτός οὔποτ οὔτ ἐν ἀνήρ
Οἰδίπους,φίλοις βέβηκεν οὔτε πρὸς πόλιν πόλει.,,613.0,φίλος βαίνω οὔτε πρός πόλις πόλις
Οἰδίπους,"τοῖς μὲν γὰρ ἤδη, τοῖς δ᾽ ἐν ὑστέρῳ χρόνῳ",,614.0,ὁ μέν γάρ ἤδη ὁ δ ἐν ὕστερος χρόνος
Οἰδίπους,τὰ τερπνὰ πικρὰ γίγνεται καὖθις φίλα.,615.0,615.0,ὁ τερπνός πικρός γίγνομαι αὖθις φίλος
Οἰδίπους,καὶ ταῖσι Θήβαις εἰ τανῦν εὐημερεῖ,,616.0,καί ὁ Θῆβαι εἰ τανῦν εὐημερέω
Οἰδίπους,"καλῶς τὰ πρὸς σέ, μυρίας ὁ μυρίος",,617.0,καλός ὁ πρός σύ μυρίος ὁ μυρίος
Οἰδίπους,"χρόνος τεκνοῦται νύκτας ἡμέρας τ᾽ ἰών,",,618.0,χρόνος τεκνόω νύξ ἡμέρα τ εἰμί
Οἰδίπους,ἐν αἷς τὰ νῦν ξύμφωνα δεξιώματα,,619.0,ἐν ὅς ὁ νῦν σύμφωνος δεξίωμα
Οἰδίπους,δόρει διασκεδῶσιν ἐκ σμικροῦ λόγου:,620.0,620.0,δόρυ διασκεδάννυμι ἐκ μικρός λόγος
Οἰδίπους,ἵν᾽ οὑμὸς εὕδων καὶ κεκρυμμένος νέκυς,,621.0,ἵνα ἐμός εὕδω καί κρύπτω νέκυς
Οἰδίπους,"ψυχρός ποτ᾽ αὐτῶν θερμὸν αἷμα πίεται,",,622.0,ψυχρός ποτ αὐτός θερμός αἷμα πίνω
Οἰδίπους,εἰ Ζεὺς ἔτι Ζεὺς χὠ Διὸς Φοῖβος σαφής.,,623.0,εἰ Ζεύς ἔτι Ζεύς ὁ Ζεύς Φοῖβος σαφής
Οἰδίπους,"ἀλλ᾽ οὐ γὰρ αὐδᾶν ἡδὺ τἀκίνητ᾽ ἔπη,",,624.0,ἀλλ οὐ γάρ αὐδάω ἡδύς τἀκίνητ ἔπος
Οἰδίπους,"ἔα μ᾽ ἐν οἷσιν ἠρξάμην, τὸ σὸν μόνον",625.0,625.0,εἰμί μ ἐν ὅς ἄρχω ὁ σός μόνος
Οἰδίπους,"πιστὸν φυλάσσων, κοὔποτ᾽ Οἰδίπουν ἐρεῖς",,626.0,πιστός φυλάσσω κοὔποτ Οἰδίπους ἐρῶ
Οἰδίπους,ἀχρεῖον οἰκητῆρα δέξασθαι τόπων,,627.0,ἀχρεῖος οἰκητήρ δέχομαι τόπος
Οἰδίπους,"τῶν ἐνθάδ᾽, εἴπερ μὴ θεοὶ ψεύσουσί με.",,628.0,ὁ ἐνθάδ εἴπερ μή θεός ψεύσουσί ἐγώ
