lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
ἐξ,19,19.0,34.0,7.0,4.333276441133743,11.0,27.0,7197,0.000972627483673753,0.0015284146172016117,0.0026399888842573295,0.003751563151313047,0.0047241906349868,Antigone,ἐξ
ὅστις,36,36.0,61.0,19.0,6.036409839983014,24.0,48.0,7197,0.0026399888842573295,0.003334722801167153,0.005002084201750729,0.006669445602334306,0.008475753786299847,Antigone,ὅστις
δύο,3,3.0,11.0,0.0,1.7010586114535853,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0015284146172016117,Antigone,δύο
ἀδελφός,6,6.0,16.0,0.0,2.435735862282524,1.0,11.0,7197,0.0,0.00013894678338196472,0.0008336807002917883,0.0015284146172016117,0.0022231485341114355,Antigone,ἀδελφός
στερέω,2,2.0,7.0,0.0,1.3731716570044692,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.000972627483673753,Antigone,στερέω
εἷς,9,9.0,19.0,1.0,2.989755735948902,3.0,15.0,7197,0.00013894678338196472,0.00041684035014589413,0.0012505210504376823,0.0020842017507294707,0.0026399888842573295,Antigone,εἷς
θνήσκω,39,39.0,65.0,24.0,6.132228776736055,27.0,51.0,7197,0.003334722801167153,0.003751563151313047,0.005418924551896623,0.0070862859524802,0.009031540919827706,Antigone,θνήσκω
ἥμερος,5,5.0,13.0,0.0,2.2025981388892895,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.0018063081839655411,Antigone,ἥμερος
διπλάζω,4,4.0,12.0,0.0,1.950527990201484,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0016673614005835765,Antigone,διπλάζω
χείρ,13,13.0,24.0,3.0,3.703658584843764,6.0,20.0,7197,0.00041684035014589413,0.0008336807002917883,0.0018063081839655411,0.0027789356676392943,0.003334722801167153,Antigone,χείρ
ἔπειμι,12,12.0,24.0,2.0,3.4121066115336327,5.0,19.0,7197,0.00027789356676392944,0.0006947339169098236,0.0016673614005835765,0.0026399888842573295,0.003334722801167153,Antigone,ἔπειμι
δέ,187,187.0,240.0,147.0,13.399098184871704,161.0,213.0,7197,0.02042517715714881,0.02237043212449632,0.0259830484924274,0.029595664860358483,0.03334722801167153,Antigone,δέ
φροῦδος,2,2.0,8.0,0.0,1.436390191840916,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0011115742670557178,Antigone,φροῦδος
Ἀργεῖος,1,1.0,6.0,0.0,0.9766965055410324,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,ἀργεῖος
στρατός,1,1.0,6.0,0.0,0.9944842889653919,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,στρατός
ἐν,57,57.0,81.0,36.0,7.6235015723600545,42.0,72.0,7197,0.005002084201750729,0.005835764902042517,0.007919966652771988,0.010004168403501459,0.011254689453939141,Antigone,ἐν
νύξ,1,1.0,6.0,0.0,1.0620057174310051,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,νύξ
οἶδα,24,24.0,40.0,9.0,4.925393638837662,14.0,34.0,7197,0.0012505210504376823,0.001945254967347506,0.003334722801167153,0.0047241906349868,0.0055578713352785886,Antigone,οἶδα
ὑπέρ,16,16.0,29.0,5.0,3.9276389411894335,8.0,24.0,7197,0.0006947339169098236,0.0011115742670557178,0.0022231485341114355,0.003334722801167153,0.004029456718076976,Antigone,ὑπέρ
εὐτυχέω,2,2.0,7.0,0.0,1.4103187586496186,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.000972627483673753,Antigone,εὐτυχέω
μᾶλλον,4,4.0,12.0,0.0,1.9952020370957846,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0016673614005835765,Antigone,μᾶλλον
ἀτάομαι,2,2.0,9.0,0.0,1.4645364907939755,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0012505210504376823,Antigone,ἀτάομαι
κάλως,13,13.0,28.0,1.0,3.5619859988136193,6.0,20.0,7197,0.00013894678338196472,0.0008336807002917883,0.0018063081839655411,0.0027789356676392943,0.003890509934695012,Antigone,κάλως
ἐκτός,5,5.0,14.0,0.0,2.207032172169452,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.001945254967347506,Antigone,ἐκτός
αὔλειος,1,1.0,6.0,0.0,0.9800813438482749,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,αὔλειος
Πύλαι,3,3.0,9.0,0.0,1.7910611658734885,0.0,7.0,7197,0.0,0.0,0.00041684035014589413,0.000972627483673753,0.0012505210504376823,Antigone,πύλαι
ὅδε,120,120.0,154.0,88.0,10.790143409853032,99.0,141.0,7197,0.012227316937612894,0.013755731554814505,0.016673614005835766,0.019591496456857024,0.021397804640822565,Antigone,ὅδε
οὕνεκα,4,4.0,12.0,0.0,2.0142246396817063,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0016673614005835765,Antigone,οὕνεκα
ἐκπέμπω,1,1.0,6.0,0.0,1.056777753730282,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,ἐκπέμπω
μόνος,16,16.0,31.0,3.0,4.1726616080272905,8.0,24.0,7197,0.00041684035014589413,0.0011115742670557178,0.0022231485341114355,0.003334722801167153,0.004307350284840906,Antigone,μόνος
κλύω,9,9.0,20.0,1.0,2.9671121053566956,3.0,15.0,7197,0.00013894678338196472,0.00041684035014589413,0.0012505210504376823,0.0020842017507294707,0.0027789356676392943,Antigone,κλύω
Δῆλος,3,3.0,11.0,0.0,1.7174156408733687,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0015284146172016117,Antigone,δῆλος
καλχαίνω,1,1.0,5.0,0.0,1.0049696691761576,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,καλχαίνω
ἔπος,7,7.0,16.0,0.0,2.6703780782726407,2.0,12.0,7197,0.0,0.00027789356676392944,0.000972627483673753,0.0016673614005835765,0.0022231485341114355,Antigone,ἔπος
Τάφος,15,15.0,27.0,6.0,3.820408679385293,8.0,22.0,7197,0.0008336807002917883,0.0011115742670557178,0.0020842017507294707,0.0030568292344032235,0.003751563151313047,Antigone,τάφος
κασίγνητος,4,4.0,11.0,0.0,1.9649623210323712,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0015284146172016117,Antigone,κασίγνητος
κρέας,5,5.0,15.0,0.0,2.2837505300528083,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.0020842017507294707,Antigone,κρέας
πρόσοιδα,1,1.0,5.0,0.0,1.024585879161051,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,πρόσοιδα
ἀτιμάω,3,3.0,12.0,0.0,1.7645397132398013,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0016673614005835765,Antigone,ἀτιμάω
λέγω,24,24.0,42.0,10.0,4.786057631532204,15.0,33.0,7197,0.0013894678338196471,0.0020842017507294707,0.003334722801167153,0.004585243851604835,0.005835764902042517,Antigone,λέγω
σύν,12,12.0,23.0,2.0,3.5147302416158017,5.0,19.0,7197,0.00027789356676392944,0.0006947339169098236,0.0016673614005835765,0.0026399888842573295,0.0031957760177851883,Antigone,σύν
δίκη,12,12.0,27.0,3.0,3.5063971792740736,5.0,19.0,7197,0.00041684035014589413,0.0006947339169098236,0.0016673614005835765,0.0026399888842573295,0.003751563151313047,Antigone,δίκη
χράω2,1,1.0,5.0,0.0,1.0155907519392717,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,χράω2
δίκαιος,10,10.0,22.0,2.0,3.1682664168141046,4.0,16.0,7197,0.00027789356676392944,0.0005557871335278589,0.0013894678338196471,0.0022231485341114355,0.0030568292344032235,Antigone,δίκαιος
νόμος,18,18.0,33.0,5.0,4.542542383807917,9.0,27.0,7197,0.0006947339169098236,0.0012505210504376823,0.0025010421008753647,0.003751563151313047,0.004585243851604835,Antigone,νόμος
κάτος,20,20.0,42.0,7.0,4.565942418584598,11.0,29.0,7197,0.000972627483673753,0.0015284146172016117,0.0027789356676392943,0.004029456718076976,0.005835764902042517,Antigone,κάτος
χθών,8,8.0,18.0,2.0,2.857123176755396,2.0,14.0,7197,0.00027789356676392944,0.00027789356676392944,0.0011115742670557178,0.001945254967347506,0.0025010421008753647,Antigone,χθών
κρύπτω,6,6.0,15.0,0.0,2.466105497272232,1.0,11.0,7197,0.0,0.00013894678338196472,0.0008336807002917883,0.0015284146172016117,0.0020842017507294707,Antigone,κρύπτω
ἔνερθε,1,1.0,6.0,0.0,1.0017387481177513,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,ἔνερθε
ἔντιμος,2,2.0,7.0,0.0,1.411369560378867,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.000972627483673753,Antigone,ἔντιμος
νεκρός,13,13.0,28.0,4.0,3.715788868206442,6.0,20.0,7197,0.0005557871335278589,0.0008336807002917883,0.0018063081839655411,0.0027789356676392943,0.003890509934695012,Antigone,νεκρός
ἄθλιος,3,3.0,9.0,0.0,1.696266688737558,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0012505210504376823,Antigone,ἄθλιος
Πολυνείκης,5,5.0,13.0,0.0,2.223332811616109,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.0018063081839655411,Antigone,πολυνείκης
νέκυς,9,9.0,20.0,1.0,2.9776620910492055,3.0,15.0,7197,0.00013894678338196472,0.00041684035014589413,0.0012505210504376823,0.0020842017507294707,0.0027789356676392943,Antigone,νέκυς
ἀστός,4,4.0,12.0,0.0,1.9515126436694172,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0016673614005835765,Antigone,ἀστός
ἐκκηρύσσω,2,2.0,8.0,0.0,1.413704155953232,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0011115742670557178,Antigone,ἐκκηρύσσω
μή,55,55.0,82.0,36.0,7.448965492810858,40.0,70.0,7197,0.005002084201750729,0.0055578713352785886,0.007642073086008059,0.00972627483673753,0.011393636237321106,Antigone,μή
καλύπτω,2,2.0,10.0,0.0,1.4798594581864914,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0013894678338196471,Antigone,καλύπτω
Μῆδος,8,8.0,18.0,0.0,2.751722737119062,3.0,13.0,7197,0.0,0.00041684035014589413,0.0011115742670557178,0.0018063081839655411,0.0025010421008753647,Antigone,μῆδος
κωκύω,3,3.0,10.0,0.0,1.6976719088474987,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0013894678338196471,Antigone,κωκύω
ἐάν,23,23.0,40.0,9.0,4.955131146127686,13.0,33.0,7197,0.0012505210504376823,0.0018063081839655411,0.0031957760177851883,0.004585243851604835,0.0055578713352785886,Antigone,ἐάν
ἄκλαυστος,3,3.0,9.0,0.0,1.6824699981590443,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0012505210504376823,Antigone,ἄκλαυστος
ἄταφος,1,1.0,5.0,0.0,0.9668377448027279,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,ἄταφος
οἰωνός,4,4.0,13.0,0.0,2.077351826097498,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0018063081839655411,Antigone,οἰωνός
γλυκύς,1,1.0,5.0,0.0,1.0162240347045965,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0006947339169098236,Antigone,γλυκύς
θησαυρός,1,1.0,6.0,0.0,1.0254756943001622,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,θησαυρός
εἰσοράω,3,3.0,10.0,0.0,1.741138259174853,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0013894678338196471,Antigone,εἰσοράω
Χάρις,6,6.0,17.0,0.0,2.419250963578443,1.0,11.0,7197,0.0,0.00013894678338196472,0.0008336807002917883,0.0015284146172016117,0.0023620953174934,Antigone,χάρις
βορά,3,3.0,9.0,0.0,1.6558213236168495,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0012505210504376823,Antigone,βορά
τοιοῦτος,8,8.0,19.0,2.0,2.7843418325628484,3.0,13.0,7197,0.00027789356676392944,0.00041684035014589413,0.0011115742670557178,0.0018063081839655411,0.0026399888842573295,Antigone,τοιοῦτος
ἀγαθός,3,3.0,11.0,0.0,1.765106342292271,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0015284146172016117,Antigone,ἀγαθός
κρέων,7,7.0,21.0,0.0,2.7057329892269504,2.0,12.0,7197,0.0,0.00027789356676392944,0.000972627483673753,0.0016673614005835765,0.0029178824510212586,Antigone,κρέων
ἁμός,8,8.0,19.0,1.0,2.8360854393654327,2.0,14.0,7197,0.00013894678338196472,0.00027789356676392944,0.0011115742670557178,0.001945254967347506,0.0026399888842573295,Antigone,ἁμός
λέγος,20,20.0,35.0,6.0,4.383431478701535,11.0,29.0,7197,0.0008336807002917883,0.0015284146172016117,0.0027789356676392943,0.004029456718076976,0.004863137418368765,Antigone,λέγος
κηρύσσω,5,5.0,15.0,0.0,2.2735379972578036,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.0020842017507294707,Antigone,κηρύσσω
ἔχω,37,37.0,59.0,21.0,6.1685786561705305,25.0,49.0,7197,0.0029178824510212586,0.003473669584549118,0.005141030985132695,0.0068083923857162705,0.008197860219535918,Antigone,ἔχω
δεῦρο,4,4.0,11.0,0.0,1.9477182531378592,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0015284146172016117,Antigone,δεῦρο
νέομαι,1,1.0,7.0,0.0,1.0441071976381737,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.000972627483673753,Antigone,νέομαι
σαφής,2,2.0,7.0,0.0,1.429957768879634,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.000972627483673753,Antigone,σαφής
προκηρύσσω,2,2.0,7.0,0.0,1.3912757999937868,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.000972627483673753,Antigone,προκηρύσσω
πρᾶγμα,6,6.0,14.0,0.0,2.435273586798297,1.0,11.0,7197,0.0,0.00013894678338196472,0.0008336807002917883,0.0015284146172016117,0.001945254967347506,Antigone,πρᾶγμα
ἄγω,7,7.0,18.0,0.0,2.7389611336979742,2.0,12.0,7197,0.0,0.00027789356676392944,0.000972627483673753,0.0016673614005835765,0.0025010421008753647,Antigone,ἄγω
Πάρις,6,6.0,13.0,0.0,2.4261051118997328,1.0,11.0,7197,0.0,0.00013894678338196472,0.0008336807002917883,0.0015284146172016117,0.0018063081839655411,Antigone,πάρις
ἄλλος,91,91.0,124.0,59.0,10.098367935712927,71.0,111.0,7197,0.008197860219535918,0.009865221620119494,0.012644157287758789,0.015423092955398083,0.017229401139363623,Antigone,ἄλλος
ἄν,56,56.0,76.0,34.0,7.102283124068315,42.0,70.0,7197,0.0047241906349868,0.005835764902042517,0.007781019869390024,0.00972627483673753,0.010559955537029318,Antigone,ἄν
δράω,22,22.0,38.0,9.0,4.816086721467058,13.0,31.0,7197,0.0012505210504376823,0.0018063081839655411,0.0030568292344032235,0.004307350284840906,0.005279977768514659,Antigone,δράω
φόνος,2,2.0,7.0,0.0,1.4518609092816364,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.000972627483673753,Antigone,φόνος
πρόκειμαι,4,4.0,12.0,0.0,1.9485828247665085,0.0,8.0,7197,0.0,0.0,0.0005557871335278589,0.0011115742670557178,0.0016673614005835765,Antigone,πρόκειμαι
δημόλευστος,1,1.0,7.0,0.0,1.019803902718557,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.000972627483673753,Antigone,δημόλευστος
