lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
μάθη,5,5.0,13.0,0.0,2.2284523777725203,1.0,9.0,8594,0.0,0.00011636025133814289,0.0005818012566907144,0.001047242262043286,0.0015126832673958575,Philoctetes,μάθη
ἥκω,7,7.0,19.0,0.0,2.709187756819062,2.0,12.0,8594,0.0,0.00023272050267628578,0.0008145217593670003,0.0013963230160577147,0.002210844775424715,Philoctetes,ἥκω
ἐκχέω,1,1.0,6.0,0.0,0.9678013022513251,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,ἐκχέω
σόφισμα,1,1.0,7.0,0.0,1.0578775425846298,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0008145217593670003,Philoctetes,σόφισμα
νιν,8,8.0,17.0,1.0,2.739110671865464,3.0,13.0,8594,0.00011636025133814289,0.0003490807540144287,0.0009308820107051431,0.0015126832673958575,0.0019781242727484293,Philoctetes,νιν
αὐτίκα,3,3.0,9.0,0.0,1.6661140609022134,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.001047242262043286,Philoctetes,αὐτίκα
αἱρέω,19,19.0,35.0,6.0,4.254588402833168,11.0,27.0,8594,0.0006981615080288574,0.001279962764719572,0.002210844775424715,0.003141726786129858,0.004072608796835001,Philoctetes,αἱρέω
δόκος,4,4.0,11.0,0.0,2.011288819956676,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.001279962764719572,Philoctetes,δόκος
ἔργνυμι,4,4.0,11.0,0.0,1.9615087263421707,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.001279962764719572,Philoctetes,ἔργνυμι
ἤδη,14,14.0,27.0,4.0,3.6162912545261667,7.0,21.0,8594,0.00046544100535257155,0.0008145217593670003,0.0016290435187340006,0.0024435652781010005,0.003141726786129858,Philoctetes,ἤδη
σός,127,127.0,163.0,87.0,11.218445635538039,105.0,149.0,8594,0.010123341866418431,0.012217826390505003,0.014777751919944147,0.01733767744938329,0.01896672096811729,Philoctetes,σός
λοιπάς,2,2.0,8.0,0.0,1.4253001506631926,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,λοιπάς
ὑπηρετέω,2,2.0,8.0,0.0,1.3867144706020138,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,ὑπηρετέω
σκοπάω,6,6.0,18.0,0.0,2.4108922826210213,1.0,11.0,8594,0.0,0.00011636025133814289,0.0006981615080288574,0.001279962764719572,0.002094484524086572,Philoctetes,σκοπάω
σύ,150,150.0,197.0,112.0,12.186225416842161,126.0,174.0,8594,0.013032348149872005,0.014661391668606005,0.017454037700721434,0.020246683732836862,0.02292296951361415,Philoctetes,σύ
ὅπου,5,5.0,14.0,0.0,2.218330680712641,1.0,9.0,8594,0.0,0.00011636025133814289,0.0005818012566907144,0.001047242262043286,0.0016290435187340006,Philoctetes,ὅπου
ἀστή,2,2.0,8.0,0.0,1.34685188124381,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,ἀστή
ἐνταῦθα,3,3.0,10.0,0.0,1.7201392736866166,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.0011636025133814289,Philoctetes,ἐνταῦθα
δίστομος,1,1.0,7.0,0.0,1.0133267828450845,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0008145217593670003,Philoctetes,δίστομος
πέτρα,7,7.0,19.0,0.0,2.607843008090241,2.0,12.0,8594,0.0,0.00023272050267628578,0.0008145217593670003,0.0013963230160577147,0.002210844775424715,Philoctetes,πέτρα
τοιόσδε,3,3.0,11.0,0.0,1.8252710444244673,0.0,7.0,8594,0.0,0.0,0.0003490807540144287,0.0008145217593670003,0.001279962764719572,Philoctetes,τοιόσδε
ἵνα,10,10.0,22.0,3.0,3.124681162556008,4.0,16.0,8594,0.0003490807540144287,0.00046544100535257155,0.0011636025133814289,0.0018617640214102862,0.002559925529439144,Philoctetes,ἵνα
ἐν,43,43.0,69.0,23.0,6.515587396457754,30.0,56.0,8594,0.0026762857807772866,0.003490807540144287,0.005003490807540144,0.006516174074936002,0.00802885734233186,Philoctetes,ἐν
ψύχω,3,3.0,10.0,0.0,1.7891386148135597,0.0,7.0,8594,0.0,0.0,0.0003490807540144287,0.0008145217593670003,0.0011636025133814289,Philoctetes,ψύχω
ἥλιος,3,3.0,11.0,0.0,1.7976741550215285,0.0,7.0,8594,0.0,0.0,0.0003490807540144287,0.0008145217593670003,0.001279962764719572,Philoctetes,ἥλιος
διπλόος,4,4.0,12.0,0.0,1.9715696571734191,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.0013963230160577147,Philoctetes,διπλόος
ἐνθάκησις,1,1.0,6.0,0.0,1.0314960087096876,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,ἐνθάκησις
θέρος,2,2.0,8.0,0.0,1.426816104410164,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,θέρος
δέ,180,180.0,223.0,142.0,13.04780176386547,154.0,206.0,8594,0.016523155690016292,0.017919478706074004,0.02094484524086572,0.023970211775657436,0.025948336048405865,Philoctetes,δέ
ὕπνον,7,7.0,19.0,0.0,2.6999526395372673,2.0,12.0,8594,0.0,0.00023272050267628578,0.0008145217593670003,0.0013963230160577147,0.002210844775424715,Philoctetes,ὕπνον
Δίη,5,5.0,15.0,0.0,2.326300995932453,0.0,10.0,8594,0.0,0.0,0.0005818012566907144,0.0011636025133814289,0.0017454037700721434,Philoctetes,δίη
ἀμφίτρητος,1,1.0,5.0,0.0,1.0004883922250287,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,ἀμφίτρητος
αὔλιον,4,4.0,12.0,0.0,2.0029922670789375,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.0013963230160577147,Philoctetes,αὔλιον
πέμπω,16,16.0,29.0,5.0,3.93087194471586,8.0,24.0,8594,0.0005818012566907144,0.0009308820107051431,0.0018617640214102862,0.0027926460321154294,0.003374447288806144,Philoctetes,πέμπω
πνοή,1,1.0,6.0,0.0,1.032944831525394,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,πνοή
βάιον,2,2.0,7.0,0.0,1.4092551223962253,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0008145217593670003,Philoctetes,βάιον
ἔνερθε,2,2.0,7.0,0.0,1.4032572355526514,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0008145217593670003,Philoctetes,ἔνερθε
ἐξ,21,21.0,35.0,8.0,4.532858831996557,12.0,30.0,8594,0.0009308820107051431,0.0013963230160577147,0.0024435652781010005,0.003490807540144287,0.004072608796835001,Philoctetes,ἐξ
ἀριστερός,1,1.0,6.0,0.0,1.030937034367846,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0006981615080288574,Philoctetes,ἀριστερός
τάχα,3,3.0,11.0,0.0,1.8227078033145456,0.0,7.0,8594,0.0,0.0,0.0003490807540144287,0.0008145217593670003,0.001279962764719572,Philoctetes,τάχα
ἄν,62,62.0,88.0,35.0,7.842855068428564,47.0,77.0,8594,0.004072608796835001,0.005468931812892716,0.007214335582964859,0.008959739353037002,0.010239702117756575,Philoctetes,ἄν
